Split group,AGFV feature,Feature index,Baseline AUC,Ablated AUC,Delta AUC,Baseline balanced accuracy,Ablated balanced accuracy,Delta balanced accuracy,Baseline accuracy,Ablated accuracy,Delta accuracy,Baseline F1,Ablated F1,Delta F1,Mean absolute probability change,Mean signed probability change,Feature ablation score
Heldout,AGFV097,96,0.9048465758992075,0.9054358870148345,-0.0005893111156269892,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.000534001796040684,-6.028623147358303e-07,-0.0005359109360229209
All,AGFV097,96,0.9774329597253476,0.9774131253245629,1.9834400784679573e-05,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00031721379491500556,0.0001129211304942146,5.155578027618013e-05
Train,AGFV098,97,0.9990490054791915,0.9990526631504254,-3.657671233892046e-06,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00012420941493473947,-0.0001090317964553833,8.763270259581903e-06
Validation,AGFV098,97,0.9247654018767849,0.9255813953488372,-0.000815993472052301,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0005853465409018099,-0.0005748946568928659,-0.00075745881796212
Test,AGFV098,97,0.8859514170040484,0.8879352226720647,-0.0019838056680162586,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0009199309279210865,-0.000900610291864723,-0.0018918125752241499
Heldout,AGFV098,97,0.9048465758992075,0.9059540743751271,-0.0011074984759196216,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0007530112052336335,-0.0007381151663139462,-0.0010321973553962583
All,AGFV098,97,0.9774329597253476,0.9777052319543016,-0.00027227222895398473,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00031143223168328404,-0.0002963384613394737,-0.00024112900578565633
Train,AGFV099,98,0.9990490054791915,0.9990124287668527,3.6576712338809436e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00045155183761380613,0.0004477165057323873,8.173189610019004e-05
Validation,AGFV099,98,0.9247654018767849,0.923296613627091,0.0014687882496938753,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0007695886888541281,0.00030019102268852293,0.0015457471185792882
Test,AGFV099,98,0.8859514170040484,0.8855870445344127,0.0003643724696357209,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0007119209039956331,0.0005790685536339879,0.0004355645600352842
Heldout,AGFV099,98,0.9048465758992075,0.9037593984962407,0.0010871774029668213,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0007406905642710626,0.00043994031148031354,0.0011612464593939275
All,AGFV099,98,0.9774329597253476,0.9768857105764239,0.0005472491489236786,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.0005376415210776031,0.00044540115050040185,0.0006010133010314389
Train,AGFV100,99,0.9990490054791915,0.9991038705476996,-5.486506850804762e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0001611180487088859,-0.00010862605267902836,-3.875326363715903e-05
Validation,AGFV100,99,0.9247654018767849,0.9252549979600163,-0.0004895960832314028,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0005294636939652264,0.00023831853468436748,0.0048265081809019785
Test,AGFV100,99,0.8859514170040484,0.8894736842105264,-0.003522267206477969,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.00042602946632541716,0.00012384590809233487,-0.0034796642598454277
Heldout,AGFV100,99,0.9048465758992075,0.9070514123145702,-0.002204836415362732,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.00047763140173628926,0.0001809547538869083,0.0004745056721794372
All,AGFV100,99,0.9774329597253476,0.9784481204200566,-0.001015160694708972,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.0002553584345150739,-2.2404714400181547e-05,-0.00020346132924491388
Train,AGFV101,100,0.9990490054791915,0.99897219438328,7.681109591151092e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00015491549856960773,0.00011038369848392904,9.23026457684717e-05
Validation,AGFV101,100,0.9247654018767849,0.9187270501835985,0.00603835169318645,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0010355106787756085,0.0009844301966950297,0.01140506065580087
Test,AGFV101,100,0.8859514170040484,0.8810526315789473,0.004898785425101138,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.001060410519130528,0.0009856960969045758,0.005004826477014191
Heldout,AGFV101,100,0.9048465758992075,0.8991465149359886,0.005700060963218845,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.0010479881893843412,0.0009850644273683429,0.00843643872952582
All,AGFV101,100,0.9774329597253476,0.9755513963418151,0.001881563383532514,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.00042082378058694303,0.0003708158328663558,0.002709809283603759
Train,AGFV102,101,0.9990490054791915,0.9989904827394495,5.852273974205069e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00020962863345630467,0.00019642358529381454,7.948560308768116e-05
Validation,AGFV102,101,0.9247654018767849,0.9210934312525499,0.003671970624234966,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0008796454640105367,0.0007714956300333142,0.009023093065372878
Test,AGFV102,101,0.8859514170040484,0.8836437246963563,0.002307692307692122,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0009032136877067387,0.0008597000269219279,0.0023980136764627956
Heldout,AGFV102,101,0.9048465758992075,0.9016460069091647,0.003200568990042729,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.0008914558566175401,0.0008156961412169039,0.0059212935230730235
All,AGFV102,101,0.9774329597253476,0.9763501817552362,0.0010827779701113593,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.0004126394633203745,0.0003808090987149626,0.0019102054384559474
Train,AGFV103,102,0.9990490054791915,0.9990234017805544,2.56036986371333e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00011489962344057858,7.112570165190846e-05,3.709366098119116e-05
Validation,AGFV103,102,0.9247654018767849,0.9239494084047328,0.000815993472052079,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0002786874829325825,0.0001380166650051251,0.006107020115082196
Test,AGFV103,102,0.8859514170040484,0.8848987854251011,0.001052631578947305,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.00025905726943165064,0.00016843255434650928,0.0010785373058904701
Heldout,AGFV103,102,0.9048465758992075,0.9034241007925218,0.0014224751066856944,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.0002688505337573588,0.0001532584719825536,0.004080939107429971
All,AGFV103,102,0.9774329597253476,0.9768694824303271,0.0005634772950204869,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.00016073779261205345,9.558035526424646e-05,0.001365714596294243
Train,AGFV104,103,0.9990490054791915,0.9990782668490625,-2.9261369871025344e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0003262589452788234,-0.0003069056838285178,3.3645246568569917e-06
Validation,AGFV104,103,0.9247654018767849,0.9219910240718076,0.002774377804977357,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0012740911915898323,-0.0010668395552784204,0.0029017869241363403
Test,AGFV104,103,0.8859514170040484,0.8841295546558705,0.0018218623481779384,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0014008466387167573,-0.0011619414435699582,-0.003301210882687244
Heldout,AGFV104,103,0.9048465758992075,0.9023166023166024,0.002529973582605094,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0013376099523156881,-0.001114496379159391,3.215563046834457e-05
All,AGFV104,103,0.9774329597253476,0.9767252322428019,0.0007077274825456614,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0006273839971981943,-0.0005473620840348303,-1.5697639747180858e-05
Train,AGFV105,104,0.9990490054791915,0.9990380324654898,1.0973013701676138e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0003238134959246963,0.000284711888525635,4.335436329414577e-05
Validation,AGFV105,104,0.9247654018767849,0.9215830273357813,0.003182374541003563,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0005556938704103231,9.343768761027604e-05,0.0032379439280445952
Test,AGFV105,104,0.8859514170040484,0.883846153846154,0.002105263157894499,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.00044489631545729935,0.000267339579295367,0.002149752789440229
Heldout,AGFV105,104,0.9048465758992075,0.9019203413940257,0.002926234505181813,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0005001717363484204,0.00018058229761663824,0.002976251678816655
All,AGFV105,104,0.9774329597253476,0.9763330520454677,0.0010999076798798857,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00037632332532666624,0.0002537077816668898,0.0011375400124125524
Train,AGFV106,105,0.9990490054791915,0.99903803246549,1.0973013701565115e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00019115369650535285,-0.00014010407903697342,3.0088383352100403e-05
Validation,AGFV106,105,0.9247654018767849,0.9227254181966544,0.002039983680130475,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0006427314365282655,0.00016695543308742344,0.0021042568237833017
Test,AGFV106,105,0.8859514170040484,0.8852631578947369,0.0006882591093115842,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0008891856414265931,0.0002425885177217424,0.0007771776734542435
Heldout,AGFV106,105,0.9048465758992075,0.903271692745377,0.0015748831538304753,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0007662330172024667,0.00020485623099375516,0.001651506455550722
All,AGFV106,105,0.9774329597253476,0.9768983324678322,0.0005346272575154076,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.0003623809025157243,-3.7393747334135696e-05,0.0005708653477669801
Train,AGFV107,106,0.9990490054791915,0.9989648790408123,8.412643837918399e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00014384965470526367,0.00012245395919308066,9.851140384971035e-05
Validation,AGFV107,106,0.9247654018767849,0.9228886168910649,0.0018767849857199703,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0002643355983309448,0.00013405716163106263,0.0019032185455530649
Test,AGFV107,106,0.8859514170040484,0.8847773279352227,0.0011740890688257677,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0002902049454860389,0.00012244755635038018,0.0012031095633743716
Heldout,AGFV107,106,0.9048465758992075,0.9030075187969924,0.0018390571022151025,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.00027729905559681356,0.00012823943688999861,0.0018667870077747838
All,AGFV107,106,0.9774329597253476,0.9766891696959206,0.0007437900294270383,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00018358358647674322,0.00012417655671015382,0.0007621483880747126
Train,AGFV108,107,0.9990490054791915,0.9990599784928931,-1.0973013701565115e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0001676008541835472,-9.057831630343571e-05,5.787071716789605e-06
Validation,AGFV108,107,0.9247654018767849,0.9256629946960425,-0.0008975928192576088,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0004830065299756825,-0.00022388780780602247,-0.0008492921662600405
Test,AGFV108,107,0.8859514170040484,0.888663967611336,-0.0027125506072875893,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.00037624468677677214,-0.000195631553651765,-0.002674926138609912
Heldout,AGFV108,107,0.9048465758992075,0.9066449908555171,-0.001798414956309613,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0004295067337807268,-0.00020972819766029716,-0.0017554642829315404
All,AGFV108,107,0.9774329597253476,0.9780162714211528,-0.0005833116958051665,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.000245582137722522,-0.00012605462688952684,-0.0005587534820329143
Train,AGFV109,108,0.9990490054791915,0.99897219438328,7.681109591151092e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00018724065739661455,0.00011742685455828905,9.553516165117237e-05
Validation,AGFV109,108,0.9247654018767849,0.9263973888208895,-0.001631986944104602,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0007873474387452006,0.0003986752999480814,-0.0015532522002300818
Test,AGFV109,108,0.8859514170040484,0.8877732793522267,-0.0018218623481782714,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.000997156254015863,0.0007067816331982613,-0.0017221467227766852
Heldout,AGFV109,108,0.9048465758992075,0.9060353586669376,-0.0011887827677301566,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0008924854919314384,0.0005530714406631887,-0.0010995342185370128
All,AGFV109,108,0.9774329597253476,0.9777376882464949,-0.00030472852114726834,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.0003972240083385259,0.000247138028498739,-0.00026500612031341573
Train,AGFV110,109,0.9990490054791915,0.9990343747942559,1.4630684935568183e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00016114264144562185,-0.0001415753795299679,3.0744949080130365e-05
Validation,AGFV110,109,0.9247654018767849,0.9219910240718074,0.002774377804977468,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0005823964602313936,-0.0004520272486843169,0.0028326174510006075
Test,AGFV110,109,0.8859514170040484,0.8828340080971661,0.0031174089068823907,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.000563674489967525,-0.0004685538006015122,-0.0020893815388577154
Heldout,AGFV110,109,0.9048465758992075,0.9019305019305018,0.0029160739687056347,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0005730146076530218,-0.0004603089182637632,0.0003417964821026187
All,AGFV110,109,0.9774329597253476,0.9765322976169869,0.0009006621083607058,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0002837756182998419,-0.00023647682974115014,0.00014287614817802828
Train,AGFV111,110,0.9990490054791915,0.9990160864380866,3.291904110491739e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00017831962031777948,-0.00013313638919498771,5.075100313669534e-05
Validation,AGFV111,110,0.9247654018767849,0.9262341901264789,-0.0014687882496939864,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0008059688261710107,-0.0006576045416295528,-0.0013881913670768854
Test,AGFV111,110,0.8859514170040484,0.8900404858299594,-0.00408906882591098,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0007108039571903646,-0.0005143971648067236,-0.009281146324928801
Heldout,AGFV111,110,0.9048465758992075,0.9074984759195285,-0.0026519000203210075,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0007582804537378252,-0.0005858414224348962,-0.005207650922315543
All,AGFV111,110,0.9774329597253476,0.9783336218337083,-0.0009006621083607058,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.000351000257069245,-0.0002679272147361189,-0.001651725604666443
Train,AGFV112,111,0.9990490054791915,0.9989795097257478,6.949575344372683e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0003289474407210946,0.0002457622904330492,0.00010239049751583628
Validation,AGFV112,111,0.9247654018767849,0.9252549979600163,-0.0004895960832314028,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0009875858668237925,-0.000255459250183776,-0.0003908374965490236
Test,AGFV112,111,0.8859514170040484,0.8877732793522266,-0.0018218623481781604,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0009424301097169518,-0.00019541021902114153,-0.006990777231943324
Heldout,AGFV112,111,0.9048465758992075,0.9058931111562691,-0.0010465352570616648,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0009649577550590038,-0.00022536786855198443,-0.003581618428924083
All,AGFV112,111,0.9774329597253476,0.9775889302406092,-0.00015597051526161643,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0005183165776543319,0.00010548548743827268,-0.000890302379508845
Train,AGFV113,112,0.9990490054791915,0.9990599784928931,-1.0973013701565115e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0002573072852101177,-0.00021033718076068908,1.4757714819446657e-05
Validation,AGFV113,112,0.9247654018767849,0.9211750305997553,0.003590371277029658,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0008810666622593999,-0.0008432214381173253,0.003678477943255598
Test,AGFV113,112,0.8859514170040484,0.8819433198380566,0.00400809716599182,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0008833961910568178,-0.0008108951151371002,-0.001166721109639357
Heldout,AGFV113,112,0.9048465758992075,0.9007315586262955,0.004115017272911969,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0008822340751066804,-0.0008270223042927682,0.0015716617330543193
All,AGFV113,112,0.9774329597253476,0.9762852691708499,0.0011476905544977045,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.000443376338807866,-0.00039395230123773217,0.0004058646663658294
Train,AGFV114,113,0.9990490054791915,0.999034374794256,1.4630684935457161e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00039010285399854183,-0.00039010285399854183,5.364097033531135e-05
Validation,AGFV114,113,0.9247654018767849,0.9270501835985313,-0.0022847817217463984,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0008958698017522693,-0.0008062695851549506,-0.0021951947415711714
Test,AGFV114,113,0.8859514170040484,0.891174089068826,-0.005222672064777556,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0011304968502372503,-0.0011111566564068198,-0.010372780274490689
Heldout,AGFV114,113,0.9048465758992075,0.9080471448892502,-0.003200568990042729,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0010134446201846004,-0.0009590526460669935,-0.005730803475392588
All,AGFV114,113,0.9774329597253476,0.9785806502798454,-0.0011476905544978155,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0005757000180892646,-0.0005595050170086324,-0.0018762840747015507
Train,AGFV115,114,0.9990490054791915,0.9990416901367237,7.315342467784092e-06,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00014893249317537993,-0.0001355074782622978,2.2208591785322086e-05
Validation,AGFV115,114,0.9247654018767849,0.9223174214606283,0.00244798041615657,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.00029917756910435855,-0.00012288893049117178,0.007741056067803865
Test,AGFV115,114,0.8859514170040484,0.8838866396761133,0.0020647773279351966,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0002954731462523341,-8.864760457072407e-05,0.00209432464256043
Heldout,AGFV115,114,0.9048465758992075,0.9025807762649868,0.0022657996342206888,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.0002973212394863367,-0.00010573012696113437,0.004927110705537863
All,AGFV115,114,0.9774329597253476,0.9768496480295424,0.0005833116958051665,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.00019311453797854483,-0.00012664140376728028,0.0013887866716155717
Train,AGFV116,115,0.9990490054791915,0.99903803246549,1.0973013701565115e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00016728225455153733,-6.300699169514701e-05,2.770123915671885e-05
Validation,AGFV116,115,0.9247654018767849,0.9254181966544269,-0.0006527947776420184,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0011161034926772118,-0.0008787346887402236,-0.0005411844283742973
Test,AGFV116,115,0.8859514170040484,0.885748987854251,0.00020242914979740068,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0014375122264027596,-0.001160424784757197,-0.004916977522299182
Heldout,AGFV116,115,0.9048465758992075,0.9049786628733998,-0.00013208697419231363,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0012771658366546035,-0.0010198934469372034,-0.0026359493378951713
