Split group,Region label,Region name,hemisphere,acronyms,subcortex,RSN,BraakStage,"Subjects, n",Mean mask voxels in 64^3,Baseline AUC,Ablated AUC,Delta AUC,Baseline balanced accuracy,Ablated balanced accuracy,Delta balanced accuracy,Baseline accuracy,Ablated accuracy,Delta accuracy,Baseline F1,Ablated F1,Delta F1,Mean absolute probability change,Median absolute probability change,Mean signed probability change,"Prediction changed, n","Prediction changed, fraction",Mean AGFV L2 change,Mean AGFV absolute change,Mean top AGFV absolute delta,MNI.x,MNI.y,MNI.z,Region ablation score
Test,253,CC_Central,,,,,,181,14.0,0.8814363143631436,0.8812515397881251,0.00018477457501853145,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.0038020956916580213,1.2874603271484375e-05,-0.0014735416210776206,2,0.011049723756906077,0.07951749394260584,0.005707071079307837,0.01815028116106987,,,,0.010798913721674998
Heldout,254,CC_Mid_Anterior,,,,,,362,18.0,0.9060267307218526,0.9047795023404779,0.0012472283813746987,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.0015653793182923814,7.581198588013649e-06,0.001012467505225078,0,0.0,0.05261537978616646,0.0037939962401158994,0.01204438110844371,,,,0.00660660393978298
Validation,254,CC_Mid_Anterior,,,,,,181,18.0,0.9307711258930772,0.930771125893077,2.220446049250313e-16,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.0017828235135141,7.0445239543914795e-06,0.001264586308919593,0,0.0,0.05675044145148237,0.0040916915529842345,0.012933990974699595,,,,0.005874515066498557
Test,254,CC_Mid_Anterior,,,,,,181,18.0,0.8814363143631436,0.8792806109879281,0.002155703375215534,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.0013479351230706628,9.594950824975967e-06,0.0007603487015305632,0,0.0,0.048480318120850546,0.003496300927247564,0.011154771242187826,,,,0.006999939425533761
Heldout,255,CC_Anterior,,,,,,362,29.0,0.9060267307218526,0.9052722345405272,0.0007544961813253925,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.0029559288564966527,8.918112143874168e-06,-0.00150219456534524,2,0.0055248618784530384,0.07551108575250776,0.00545625522290871,0.017173128747972995,,,,0.00971916644857606
Validation,255,CC_Anterior,,,,,,181,29.0,0.9307711258930772,0.9301552106430155,0.0006159152500616605,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.0030519906817343683,7.665250450372696e-06,-0.001929177009907052,0,0.0,0.07676880727718245,0.005544176627335124,0.017289623988596774,,,,0.009212082559131153
Test,255,CC_Anterior,,,,,,181,29.0,0.8814363143631436,0.8817442719881744,-0.00030795762503077473,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.0028598670312589376,9.481795132160187e-06,-0.0010752121207834278,2,0.011049723756906077,0.07425336422783307,0.005368333818482297,0.017056633507349213,,,,0.009025215600401069
Heldout,1000,ctx-lh-unknown,,,,,,362,32.0,0.9060267307218526,0.8986203498398619,0.007406380881990637,0.8276361172702636,0.8220620842572062,0.005574033013057478,0.8314917127071824,0.8259668508287292,0.005524861878453136,0.8087774294670846,0.8025078369905956,0.006269592476489061,0.008570325863161716,2.3566652089357376e-05,0.0030358250070239793,2,0.0055248618784530384,0.24570592944876893,0.017788809192323805,0.05584119782057586,,,,0.03989203513837894
Validation,1000,ctx-lh-unknown,,,,,,181,32.0,0.9307711258930772,0.9211628479921162,0.009608277900960971,0.8397388519339739,0.8285907859078591,0.011148066026114845,0.8453038674033149,0.8342541436464088,0.011049723756906049,0.8205128205128205,0.8076923076923077,0.012820512820512775,0.00933068191365066,1.913309097290039e-05,0.0025232569777628006,2,0.011049723756906077,0.26139974725260323,0.018915275278699312,0.05960851613411587,,,,0.0501072734951164
Test,1000,ctx-lh-unknown,,,,,,181,32.0,0.8814363143631436,0.8768169499876817,0.004619364375461954,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.00780996981267277,3.081560134887695e-05,0.003548393036285158,0,0.0,0.23001211164493462,0.0166623431059483,0.05207387950703584,,,,0.02909167729408302
Heldout,1001,ctx-lh-bankssts,L,STS,,Default Mode Network,5.0,362,81.0,0.9060267307218526,0.908490391722099,-0.00246366100024642,0.8276361172702636,0.8312084257206209,-0.0035723084503572755,0.8314917127071824,0.8342541436464088,-0.0027624309392264568,0.8087774294670846,0.8136645962732919,-0.004887166806207266,0.0033482268390899205,9.317649528384209e-06,-0.0024250542914793305,3,0.008287292817679558,0.09830102612870972,0.00708461599947064,0.02270790058810737,-54.551492,-45.43788,2.85875799999997,0.005225602669724821
Validation,1001,ctx-lh-bankssts,L,STS,,Default Mode Network,5.0,181,81.0,0.9307711258930772,0.9331116038433112,-0.0023404779502339546,0.8397388519339739,0.8407859078590786,-0.0010470559251046785,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8227848101265823,-0.002271989613761849,0.0028117960216014425,7.927417755126953e-06,-0.0025581018073041794,2,0.011049723756906077,0.0833520207676949,0.005978178077580623,0.01928658653771021,-54.551492,-45.43788,2.85875799999997,0.00650741259953404
Test,1001,ctx-lh-bankssts,L,STS,,Default Mode Network,5.0,181,81.0,0.8814363143631436,0.8855013550135501,-0.004065040650406471,0.8155333826065534,0.8216309435821632,-0.0060975609756097615,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8048780487804879,-0.007332036510549256,0.0038846576565783985,1.055002212524414e-05,-0.002292006775654482,1,0.0055248618784530384,0.11325003148972453,0.008191053921360656,0.026129214638504535,-54.551492,-45.43788,2.85875799999997,0.002465596139768127
Heldout,1002,ctx-lh-caudalanteriorcingulate,L,CACin,,Ventral Attention,4.0,362,44.0,0.9060267307218526,0.906719635378172,-0.0006929046563194374,0.8276361172702636,0.8306848977580685,-0.0030487804878048808,0.8314917127071824,0.8342541436464088,-0.0027624309392264568,0.8087774294670846,0.8125,-0.003722570532915359,0.00477983314898997,1.1610565707087517e-05,-0.0021666329397783918,1,0.0027624309392265192,0.12686161244113142,0.00914021121313569,0.029032197744889153,-4.792772,20.913768,26.009055,0.010454602311923994
Validation,1002,ctx-lh-caudalanteriorcingulate,L,CACin,,Ventral Attention,4.0,181,44.0,0.9307711258930772,0.9289233801428922,0.0018477457501849814,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.004908442584725704,1.0880641639232635e-05,-0.0021766174162702006,0,0.0,0.11056464113608949,0.007955457375723179,0.025285027097931224,-4.792772,20.913768,26.009055,0.014711645710633865
Test,1002,ctx-lh-caudalanteriorcingulate,L,CACin,,Ventral Attention,4.0,181,44.0,0.8814363143631436,0.8838383838383838,-0.0024020694752401317,0.8155333826065534,0.8216309435821632,-0.0060975609756097615,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8048780487804879,-0.007332036510549256,0.004651223713254237,1.4120247215032578e-05,-0.002156648463286583,1,0.0055248618784530384,0.14315858374617335,0.010324965050548201,0.032779368391847086,-4.792772,20.913768,26.009055,0.007029044500797849
Heldout,1003,ctx-lh-caudalmiddlefrontal,L,CMF,,Default Mode Network,5.0,362,210.0,0.9060267307218526,0.9054262133530425,0.0006005173688100607,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.007520153965461403,2.0882347598671913e-05,-0.0006439324728218396,2,0.0055248618784530384,0.20484292228225084,0.014795416598343316,0.0466913473406467,-34.112964,12.79839,45.65382,0.023468574120460085
Validation,1003,ctx-lh-caudalmiddlefrontal,L,CMF,,Default Mode Network,5.0,181,210.0,0.9307711258930772,0.9285538309928554,0.0022172949002218223,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.0076402046136269915,1.5943776816129684e-05,-0.001767112811749482,0,0.0,0.21800733592428104,0.01579311833194668,0.04969668366755899,-34.112964,12.79839,45.65382,0.025650617845795493
Test,1003,ctx-lh-caudalmiddlefrontal,L,CMF,,Default Mode Network,5.0,181,210.0,0.8814363143631436,0.8834688346883469,-0.002032520325203291,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.007400103317295814,2.3188069462776184e-05,0.00047924786610580283,2,0.011049723756906077,0.19167850864022065,0.013797714864739952,0.043686011013734406,-34.112964,12.79839,45.65382,0.020270270232523084
Heldout,1005,ctx-lh-cuneus,L,Cun,,Visual,6.0,362,118.0,0.9060267307218526,0.9073971421532397,-0.001370411431387164,0.8276361172702636,0.8337336782458734,-0.0060975609756097615,0.8314917127071824,0.8370165745856354,-0.0055248618784530246,0.8087774294670846,0.8161993769470405,-0.007421947479955837,0.00457325110530985,1.8596649169921875e-05,-0.0032976450480891196,2,0.0055248618784530384,0.12803248283633376,0.00921262733694404,0.02949668883824546,-4.81222799999999,-80.449089,19.185084,0.006870392223102268
Validation,1005,ctx-lh-cuneus,L,Cun,,Visual,6.0,181,118.0,0.9307711258930772,0.9307711258930772,0.0,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.00316887059202675,1.5960074961185455e-05,-0.0028837919492500923,0,0.0,0.1300315378112873,0.00937913461063811,0.02972856203083834,-4.81222799999999,-80.449089,19.185084,0.01254800520266486
Test,1005,ctx-lh-cuneus,L,Cun,,Visual,6.0,181,118.0,0.8814363143631436,0.88470066518847,-0.0032643508253263898,0.8155333826065534,0.8277285045577728,-0.012195121951219412,0.8176795580110497,0.8287292817679558,-0.011049723756906049,0.7975460122699386,0.8121212121212121,-0.014575199851273535,0.00597763161859295,2.2516120225191116e-05,-0.003711498146928147,2,0.011049723756906077,0.12603342786138022,0.009046120063249969,0.02926481564565258,-4.81222799999999,-80.449089,19.185084,0.0006692512809877253
Heldout,1006,ctx-lh-entorhinal,L,Ent,,Limbic system,1.0,362,61.0,0.9060267307218526,0.8986665434836166,0.007360187238235949,0.8276361172702636,0.8179662478442966,0.009669869425967037,0.8314917127071824,0.8232044198895028,0.008287292817679592,0.8087774294670846,0.7961783439490446,0.01259908551804001,0.014119615625250487,3.716512583196163e-05,0.005328267142536808,5,0.013812154696132596,0.38132647597533265,0.02755240287210629,0.08637737436477322,-22.565828,-3.69031200000001,-32.797229,0.06008329063117303
Validation,1006,ctx-lh-entorhinal,L,Ent,,Limbic system,1.0,181,61.0,0.9307711258930772,0.9204237496920423,0.010347376201034875,0.8397388519339739,0.8325942350332594,0.007144616900714551,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8104575163398693,0.010055304172951196,0.015460970515683705,3.3091288059949875e-05,0.007746489515311975,3,0.016574585635359115,0.41170313401348396,0.029752250106198693,0.0926011758985111,-22.565828,-3.69031200000001,-32.797229,0.06436267228716774
Test,1006,ctx-lh-entorhinal,L,Ent,,Limbic system,1.0,181,61.0,0.8814363143631436,0.8784183296378419,0.003017984725301681,0.8155333826065534,0.8033382606553339,0.012195121951219523,0.8176795580110497,0.8066298342541437,0.011049723756906049,0.7975460122699386,0.782608695652174,0.014937316617764651,0.012778260734817271,3.916025161743164e-05,0.0029100447697616412,2,0.011049723756906077,0.35094981793718133,0.025352555638013887,0.08015357283103532,-22.565828,-3.69031200000001,-32.797229,0.05444889542504297
Heldout,1007,ctx-lh-fusiform,L,Fus,,Visual,3.0,362,315.0,0.9060267307218526,0.9063192904656319,-0.00029255974377928595,0.8276361172702636,0.8210150283321015,0.006621088938162156,0.8314917127071824,0.8259668508287292,0.005524861878453136,0.8087774294670846,0.8,0.008777429467084596,0.01991543576805672,5.454546771943569e-05,0.008342388866839735,6,0.016574585635359115,0.5376932448855452,0.03899403476141501,0.12189619817889362,-31.661508,-41.519085,-23.501661,0.06689545828739052
Validation,1007,ctx-lh-fusiform,L,Fus,,Visual,3.0,181,315.0,0.9307711258930772,0.9364375461936438,-0.0056664203005666325,0.8397388519339739,0.8325942350332594,0.007144616900714551,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8104575163398693,0.010055304172951196,0.022969505011273848,4.917848855257034e-05,0.007208203354037434,5,0.027624309392265192,0.6542339583496095,0.04757175791959757,0.14689032631560914,-31.661508,-41.519085,-23.501661,0.07478189047024586
Test,1007,ctx-lh-fusiform,L,Fus,,Visual,3.0,181,315.0,0.8814363143631436,0.8779255974377925,0.0035107169253510984,0.8155333826065534,0.8094358216309436,0.0060975609756097615,0.8176795580110497,0.8121546961325967,0.0055248618784530246,0.7975460122699386,0.7901234567901234,0.007422555479815185,0.016861366524839598,6.020069122314453e-05,0.009476574379642036,1,0.0055248618784530384,0.4211525314214809,0.030416311603232455,0.09690207004217812,-31.661508,-41.519085,-23.501661,0.057438442216878216
Heldout,1008,ctx-lh-inferiorparietal,L,IP,,Default Mode Network,5.0,362,404.0,0.9060267307218526,0.9070891845282089,-0.0010624538063562783,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.003902589386452545,2.102646976709366e-05,0.0004758299109706069,4,0.011049723756906077,0.10757214430197352,0.007722824213940146,0.02453506030965576,-42.654148,-66.738267,30.597757,0.01166793216972702
Validation,1008,ctx-lh-inferiorparietal,L,IP,,Default Mode Network,5.0,181,404.0,0.9307711258930772,0.9278147326927815,0.002956393200295726,0.8397388519339739,0.8285907859078591,0.011148066026114845,0.8453038674033149,0.8342541436464088,0.011049723756906049,0.8205128205128205,0.8076923076923077,0.012820512820512775,0.0025202593668389715,1.7220620065927505e-05,0.0003987589892185195,2,0.011049723756906077,0.1003771253195154,0.007232430616608507,0.02284773472099673,-42.654148,-66.738267,30.597757,0.024962121585548655
Test,1008,ctx-lh-inferiorparietal,L,IP,,Default Mode Network,5.0,181,404.0,0.8814363143631436,0.8858093126385809,-0.004372998275437245,0.8155333826065534,0.8266814486326681,-0.011148066026114734,0.8176795580110497,0.8287292817679558,-0.011049723756906049,0.7975460122699386,0.8098159509202454,-0.012269938650306789,0.005284919406066119,2.5093555450439453e-05,0.0005529008327226941,2,0.011049723756906077,0.11476716328443166,0.008213217811271784,0.026222385898314788,-42.654148,-66.738267,30.597757,-0.0009179547085234677
Heldout,1009,ctx-lh-inferiortemporal,L,IT,,Limbic system,4.0,362,471.0,0.9060267307218526,0.906750431140675,-0.000723700418822415,0.8276361172702636,0.8260655333826066,0.0015705838876570732,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.805111821086262,0.003665608380822638,0.02066859699276312,5.206465721130371e-05,0.01212209316088885,8,0.022099447513812154,0.5961856148803854,0.043406838922840495,0.13352561535221108,-49.911236,-36.816531,-23.452426,0.06713226413581949
Validation,1009,ctx-lh-inferiortemporal,L,IT,,Limbic system,4.0,181,471.0,0.9307711258930772,0.9349593495934959,-0.004188223700418714,0.8397388519339739,0.8426952451342695,-0.002956393200295615,0.8453038674033149,0.850828729281768,-0.005524861878453136,0.8205128205128205,0.8211920529801324,-0.000679232467311941,0.026853644397130328,5.155801773071289e-05,0.01883265447097918,7,0.03867403314917127,0.6733508377557219,0.04905106894525915,0.15162186052917775,-49.911236,-36.816531,-23.452426,0.07262749975659227
Test,1009,ctx-lh-inferiortemporal,L,IT,,Limbic system,4.0,181,471.0,0.8814363143631436,0.8801428923380142,0.001293422025129387,0.8155333826065534,0.8094358216309436,0.0060975609756097615,0.8176795580110497,0.8121546961325967,0.0055248618784530246,0.7975460122699386,0.7901234567901234,0.007422555479815185,0.01448354958839591,5.459785461425781e-05,0.005411531850798518,1,0.0055248618784530384,0.5190203920050488,0.03776260890042183,0.1154293701752444,-49.911236,-36.816531,-23.452426,0.06018962767740219
Heldout,1010,ctx-lh-isthmuscingulate,L,ICin,,Default Mode Network,4.0,362,95.0,0.9060267307218526,0.9051490514905149,0.0008776792313376358,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.004510953102662171,1.759990118443966e-05,-0.0015956465713165247,2,0.0055248618784530384,0.12127778752840726,0.008722542609841928,0.02787186732279003,-8.21702799999998,-45.507327,18.023138,0.01466366113168704
Validation,1010,ctx-lh-isthmuscingulate,L,ICin,,Default Mode Network,4.0,181,95.0,0.9307711258930772,0.9254742547425474,0.005296871150529792,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.004843411918276746,1.424318179488182e-05,-0.003370204526231269,2,0.011049723756906077,0.1263057074775837,0.009080393231172856,0.028868854128194777,-8.21702799999998,-45.507327,18.023138,0.02032564867567
Test,1010,ctx-lh-isthmuscingulate,L,ICin,,Default Mode Network,4.0,181,95.0,0.8814363143631436,0.8853165804385317,-0.0038802660753880502,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.004178494287047597,2.1278858184814453e-05,0.00017891138359821962,0,0.0,0.11624986757923082,0.008364691988511001,0.026874880517385284,-8.21702799999998,-45.507327,18.023138,0.008662920200170548
Heldout,1011,ctx-lh-lateraloccipital,L,LO,,Visual,5.0,362,455.0,0.9060267307218526,0.9035168760778516,0.0025098546440009972,0.8276361172702636,0.8276361172702636,0.0,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8087774294670846,0.0,0.007387561673421968,4.035234451293945e-05,0.0038239516752633105,0,0.0,0.24542094769537737,0.017640619680866887,0.05667094367643746,-27.877316,-90.866139,2.37625499999999,0.027538035998289852
Validation,1011,ctx-lh-lateraloccipital,L,LO,,Visual,5.0,181,455.0,0.9307711258930772,0.9259669869425967,0.0048041389504804854,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.005698299215519955,4.035234451293945e-05,0.0037357043577821215,0,0.0,0.2508029854336743,0.018002789066872915,0.057271744129736776,-27.877316,-90.866139,2.37625499999999,0.028505227232873354
Test,1011,ctx-lh-lateraloccipital,L,LO,,Visual,5.0,181,455.0,0.8814363143631436,0.8817442719881745,-0.00030795762503088575,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.009076824131323982,4.106760025024414e-05,0.0039121989927445,0,0.0,0.2400389099570804,0.01727845029486086,0.05607014322313814,-27.877316,-90.866139,2.37625499999999,0.026047316801153957
Heldout,1012,ctx-lh-lateralorbitofrontal,L,LOrF,,Limbic system,5.0,362,272.0,0.9060267307218526,0.904409953190441,0.0016167775314115396,0.8276361172702636,0.8245873367824588,0.0030487804878048808,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.8050314465408805,0.0037459829262040945,0.021460140482857,6.163748912513256e-05,-0.005896041124740111,9,0.024861878453038673,0.4618070643907799,0.033337607503098755,0.10369648703101261,-23.927748,29.336697,-17.908565,0.061949493850476045
Validation,1012,ctx-lh-lateralorbitofrontal,L,LOrF,,Limbic system,5.0,181,272.0,0.9307711258930772,0.9212860310421287,0.009485094850948506,0.8397388519339739,0.8275437299827544,0.012195121951219523,0.8453038674033149,0.8342541436464088,0.011049723756906049,0.8205128205128205,0.8051948051948052,0.015318015318015243,0.020032517684016437,5.4717063903808594e-05,-0.0005310072527570619,4,0.022099447513812154,0.410172486001142,0.029466923092619272,0.09139617116741054,-23.927748,29.336697,-17.908565,0.07338960233018496
Test,1012,ctx-lh-lateralorbitofrontal,L,LOrF,,Limbic system,5.0,181,272.0,0.8814363143631436,0.887410692288741,-0.005974377925597407,0.8155333826065534,0.8216309435821632,-0.0060975609756097615,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8048780487804879,-0.007332036510549256,0.022887763281697563,6.62882812321186e-05,-0.01126107499672316,5,0.027624309392265192,0.5134416427804178,0.03720829191357824,0.11599680289461468,-23.927748,29.336697,-17.908565,0.05078654723329515
Heldout,1013,ctx-lh-lingual,L,Lin,,Visual,3.0,362,241.0,0.9060267307218526,0.9061345158906134,-0.00010778516876086552,0.8276361172702636,0.8245873367824588,0.0030487804878048808,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.8050314465408805,0.0037459829262040945,0.0050283110911510265,1.958012580871582e-05,0.0027971706656708243,1,0.0027624309392265192,0.1303265017884377,0.009382421472312455,0.02944045910580876,-13.674436,-67.650999,-4.43786900000003,0.01762797097643015
Validation,1013,ctx-lh-lingual,L,Lin,,Visual,3.0,181,241.0,0.9307711258930772,0.9304015767430401,0.0003695491500370629,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.0038215712675032367,1.8063466995954514e-05,0.0027156927550818707,1,0.0055248618784530384,0.11510203260599085,0.008275339319447869,0.025933859550821187,-13.674436,-67.650999,-4.43786900000003,0.019116506900443232
Test,1013,ctx-lh-lingual,L,Lin,,Visual,3.0,181,241.0,0.8814363143631436,0.8830992855383099,-0.001662971175166228,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.006235050914798817,2.2113323211669922e-05,0.002878648576259778,0,0.0,0.14555097097088454,0.010489503625177043,0.032947058660796336,-13.674436,-67.650999,-4.43786900000003,0.015061583364809632
Heldout,1014,ctx-lh-medialorbitofrontal,L,MOrF,,Limbic system,5.0,362,163.0,0.9060267307218526,0.9084441980783444,-0.0024174673564918425,0.8276361172702636,0.8271125893077113,0.0005235279625523948,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.807570977917981,0.0012064515491035932,0.010652687127871737,1.7908168956637383e-05,0.004928168737797777,6,0.016574585635359115,0.25387962694258626,0.018414190366014566,0.05663482253105272,-6.835652,30.824847,-16.106564,0.028830396663482766
Validation,1014,ctx-lh-medialorbitofrontal,L,MOrF,,Limbic system,5.0,181,163.0,0.9307711258930772,0.9296624784429662,0.0011086474501109667,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.0070107957857624935,1.4185905456542969e-05,0.002371099692620131,1,0.0055248618784530384,0.2545395929514924,0.01852347711773296,0.05593442352931144,-6.835652,30.824847,-16.106564,0.033292967517061484
Test,1014,ctx-lh-medialorbitofrontal,L,MOrF,,Limbic system,5.0,181,163.0,0.8814363143631436,0.8863020448386302,-0.004865730475486552,0.8155333826065534,0.8205838876570584,-0.005050505050504972,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8024691358024691,-0.004923123532530549,0.014294578469980982,2.390146255493164e-05,0.007485237782975422,5,0.027624309392265192,0.25321966093368004,0.01830490361429617,0.057335221532793995,-6.835652,30.824847,-16.106564,0.02544567749751215
Heldout,1015,ctx-lh-middletemporal,L,MT,,Default Mode Network,4.0,362,418.0,0.9060267307218526,0.9115853658536585,-0.005558635131805878,0.8276361172702636,0.8320707070707071,-0.0044345898004434225,0.8314917127071824,0.8397790055248618,-0.008287292817679481,0.8087774294670846,0.8092105263157895,-0.0004330968487048503,0.04416597569206966,7.811188697814941e-05,0.04085431388677072,15,0.04143646408839779,0.9509784989390209,0.06901466203657318,0.21552799468170541,-57.752004,-24.534333,-14.343951,0.10733105920523332
Validation,1015,ctx-lh-middletemporal,L,MT,,Default Mode Network,4.0,181,418.0,0.9307711258930772,0.9408721359940873,-0.010101010101010055,0.8397388519339739,0.8578467602857847,-0.018107908351810753,0.8453038674033149,0.8674033149171271,-0.02209944751381221,0.8205128205128205,0.8378378378378378,-0.017325017325017344,0.04386117298011951,6.842520087957382e-05,0.04020410278575361,8,0.04419889502762431,0.9368214205258593,0.06795588763943972,0.21224740096136352,-57.752004,-24.534333,-14.343951,0.08802803166950085
Test,1015,ctx-lh-middletemporal,L,MT,,Default Mode Network,4.0,181,418.0,0.8814363143631436,0.8837152007883715,-0.0022788864252278884,0.8155333826065534,0.8062946538556295,0.009238728750923908,0.8176795580110497,0.8121546961325967,0.0055248618784530246,0.7975460122699386,0.782051282051282,0.01549473021865655,0.04447077840401981,8.171796798706055e-05,0.04150452498778783,7,0.03867403314917127,0.9651355773521824,0.07007343643370666,0.21880858840204734,-57.752004,-24.534333,-14.343951,0.1253714604783396
Heldout,1016,ctx-lh-parahippocampal,L,PH,,Subcortical,3.0,362,39.0,0.9060267307218526,0.9042867701404287,0.0017399605814238939,0.8276361172702636,0.8215385562946539,0.0060975609756097615,0.8314917127071824,0.8259668508287292,0.005524861878453136,0.8087774294670846,0.8012618296529969,0.007515599814087781,0.007398135670671723,1.8030405044555664e-05,0.005147982673019747,4,0.011049723756906077,0.16740337991926213,0.0120652665893672,0.03847784055036735,-21.72922,-31.469112,-17.248816,0.028405896192763187
Validation,1016,ctx-lh-parahippocampal,L,PH,,Subcortical,3.0,181,39.0,0.9307711258930772,0.9279379157427938,0.0028332101502833718,0.8397388519339739,0.8285907859078591,0.011148066026114845,0.8453038674033149,0.8342541436464088,0.011049723756906049,0.8205128205128205,0.8076923076923077,0.012820512820512775,0.006918652505402901,1.5556812286376953e-05,0.0031974584311864323,2,0.011049723756906077,0.1562182735156484,0.011254702111190309,0.03599461415031338,-21.72922,-31.469112,-17.248816,0.03325960316868203
Test,1016,ctx-lh-parahippocampal,L,PH,,Subcortical,3.0,181,39.0,0.8814363143631436,0.8814979058881497,-6.159152500606613e-05,0.8155333826065534,0.8144863266814486,0.0010470559251047895,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7950310559006211,0.0025149563693175336,0.007877618835940545,1.9371509552001953e-05,0.0070985069148530614,2,0.011049723756906077,0.17858848632287583,0.012875831067544094,0.04096106695042131,-21.72922,-31.469112,-17.248816,0.02284388667927397
Heldout,1017,ctx-lh-paracentral,L,PCen,,Somato-motor,6.0,362,134.0,0.9060267307218526,0.9062269031781226,-0.00020017245627002023,0.8276361172702636,0.8179662478442966,0.009669869425967037,0.8314917127071824,0.8232044198895028,0.008287292817679592,0.8087774294670846,0.7961783439490446,0.01259908551804001,0.0158922640408662,5.371845327317715e-05,0.01407231688010635,5,0.013812154696132596,0.4663480504284721,0.03372112072561096,0.10513808678074107,-6.97184399999999,-27.659448,61.418867,0.060464297205787436
Validation,1017,ctx-lh-paracentral,L,PCen,,Somato-motor,6.0,181,134.0,0.9307711258930772,0.9344666173934466,-0.0036954915003694078,0.8397388519339739,0.8325942350332594,0.007144616900714551,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8104575163398693,0.010055304172951196,0.015034690252325154,4.8995018005371094e-05,0.01461268957827796,3,0.016574585635359115,0.5023973888192758,0.03647160063721548,0.1116157986059044,-6.97184399999999,-27.659448,61.418867,0.05661287485342169
