config,epoch,train_loss,train_auc,train_balanced_accuracy,validation_auc,validation_balanced_accuracy,generalization_gap,selection_score
mlp_64_do035_wd002_lr0003,71,0.016372794942820772,0.9997000709588219,0.9980632630816612,0.9094247246022031,0.847123623011016,0.2412149864272639,1.7203660996491295
mlp_64_do035_wd002_lr0003,72,0.016048193744876805,0.999729332328693,0.9980632630816612,0.9126886984904121,0.847123623011016,0.23798027390892607,1.7241152804150892
mlp_64_do035_wd002_lr0003,73,0.020461006048957214,0.999729332328693,0.9980632630816612,0.9081191350469197,0.847123623011016,0.24254983735241853,1.7188602824550727
mlp_64_do035_wd002_lr0003,74,0.01470449533970917,0.9997439630136286,0.9980632630816612,0.9116279069767441,0.8418604651162791,0.2443188540022665,1.7168405439926833
mlp_64_do035_wd002_lr0003,75,0.014180428951102145,0.9997439630136286,0.9972476023965062,0.9113015095879233,0.8418604651162791,0.24382959070593235,1.7165875360983125
mlp_64_do035_wd002_lr0003,76,0.015048525296151638,0.9997585936985639,0.9972476023965062,0.910077519379845,0.8418604651162791,0.24506821159894598,1.7151777527562821
mlp_64_do035_wd002_lr0003,77,0.014326388098518638,0.9997659090410318,0.9980632630816612,0.9085271317829458,0.8418604651162791,0.2474415752234681,1.7132713606157046
mlp_64_do035_wd002_lr0003,78,0.014598116867572945,0.9997695667122656,0.9972476023965062,0.9086903304773561,0.847123623011016,0.2412032156203997,1.719633471145312
mlp_64_do035_wd002_lr0003,79,0.016081288059735122,0.9997695667122656,0.9972476023965062,0.9060791513667892,0.847123623011016,0.24381439473096667,1.71663061516816
mlp_64_do035_wd002_lr0003,80,0.014547734028276275,0.9997695667122656,0.9972476023965062,0.9066503467972257,0.8418604651162791,0.24850635719526704,1.7112348583342147
mlp_64_do035_wd002_lr0003,81,0.014436907874529852,0.9997732243834995,0.9980632630816612,0.9055895552835578,0.8418604651162791,0.25038646706532375,1.7098920503400383
mlp_64_do035_wd002_lr0003,82,0.014062073451521643,0.9997695667122656,0.9980632630816612,0.9075479396164832,0.847123623011016,0.2431612671664276,1.718197372552535
mlp_64_do035_wd002_lr0003,83,0.014149109648047564,0.9997695667122656,0.9980632630816612,0.9085271317829458,0.8418604651162791,0.24744523289470188,1.7132708119650195
mlp_64_do035_wd002_lr0003,84,0.01296109808198012,0.9997695667122656,0.9980632630816612,0.9062423500611995,0.8418604651162791,0.24973001461644817,1.7106433129850114
mlp_64_do035_wd002_lr0003,85,0.016048401368179303,0.9997732243834995,0.9980632630816612,0.9059159526723786,0.8418604651162791,0.25006006967650296,1.7102674073371822
mlp_64_do035_wd002_lr0003,86,0.01709252330885433,0.9997951704109027,0.9980632630816612,0.902733578131375,0.8418604651162791,0.25326439024490977,1.7066043847109176
mlp_64_do035_wd002_lr0003,87,0.014829311992370468,0.9997988280821366,0.9980632630816612,0.8988984088127295,0.8418604651162791,0.2571032172347891,1.7021933913437903
mlp_64_do035_wd002_lr0003,88,0.014813273104236406,0.9998024857533705,0.9972476023965062,0.9015095879232966,0.8418604651162791,0.253680035110301,1.7053180477730305
mlp_64_do035_wd002_lr0003,89,0.015943654908743853,0.9997951704109028,0.9980632630816612,0.90640554875561,0.8418604651162791,0.2495924196206749,1.7108271509287878
mlp_64_do035_wd002_lr0003,90,0.014136453487855546,0.9997988280821366,0.9980632630816612,0.9013871889024887,0.847123623011016,0.2493512792502931,1.7111081200259608
mlp_64_do035_wd002_lr0003,91,0.015190406640827218,0.9998024857533706,0.9980632630816612,0.8973480212158302,0.8418604651162791,0.2586572625029224,1.700409896956671
mlp_64_do035_wd002_lr0003,92,0.014136923477053642,0.9998024857533705,0.9980632630816612,0.8959608323133414,0.8418604651162791,0.2600444514054111,1.698814629718809
mlp_64_do035_wd002_lr0003,93,0.015288300264407606,0.999787855068435,0.9980632630816612,0.9092615259077927,0.8432476540187679,0.24534193822353556,1.7157078891930304
mlp_64_do035_wd002_lr0003,94,0.015082565375932437,0.9997841973972011,0.9980632630816612,0.9111383108935128,0.8432476540187679,0.2434614955665816,1.7178667405772936
mlp_64_do035_wd002_lr0003,95,0.01658756088684587,0.9997841973972011,0.9980632630816612,0.9111383108935128,0.8432476540187679,0.2434614955665816,1.7178667405772936
mlp_64_do035_wd002_lr0003,96,0.016570325351922828,0.999787855068435,0.9980632630816612,0.9077111383108936,0.847123623011016,0.24301635682818667,1.7183823077976814
mlp_64_do035_wd002_lr0003,97,0.013444024220328121,0.9998024857533705,0.9980632630816612,0.90640554875561,0.8418604651162791,0.24959973496314258,1.7108260536274176
mlp_64_do035_wd002_lr0003,98,0.01830120275125784,0.9998024857533705,0.9980632630816612,0.9095063239494084,0.8418604651162791,0.2464989597693441,1.7143919451002858
mlp_64_do035_wd002_lr0003,99,0.013827363700222443,0.9997915127396689,0.9980632630816612,0.9038759689922481,0.847123623011016,0.24685518381806604,1.713971314430554
mlp_64_do035_wd002_lr0003,100,0.015114057658459334,0.999787855068435,0.9980632630816612,0.9044471644226846,0.8418604651162791,0.2515434886111325,1.7085761062472937
mlp_64_do035_wd002_lr0003,101,0.014627859119654578,0.9997805397259674,0.9980632630816612,0.90640554875561,0.8418604651162791,0.24957778893573945,1.7108293455315282
mlp_64_do035_wd002_lr0003,102,0.015298946096342714,0.9997768820547335,0.9980632630816612,0.9084455324357406,0.8432476540187679,0.24614695868188619,1.7147711426522254
mlp_64_do035_wd002_lr0003,103,0.01450320051791256,0.9997841973972011,0.9980632630816612,0.9082823337413302,0.847123623011016,0.24244150372651618,1.7190397311933687
mlp_64_do035_wd002_lr0003,104,0.013799880576484343,0.9997951704109028,0.9980632630816612,0.9075479396164831,0.8418604651162791,0.24845002875980182,1.712140900418792
mlp_64_do035_wd002_lr0003,105,0.014928009840385878,0.9998061434246044,0.9980632630816612,0.9088535291717668,0.8418604651162791,0.24715541221821968,1.713640682455313
mlp_64_do035_wd002_lr0003,106,0.014722906155785656,0.9997951704109028,0.9980632630816612,0.9077927376580988,0.8418604651162791,0.24820523071818612,1.7124224181666499
mlp_128_do035_wd002_lr0002,1,0.397387040012023,0.9973737920540751,0.9950054499301384,0.871236230110159,0.8246838025295797,0.2964592093444747,1.6514511512380676
mlp_128_do035_wd002_lr0002,2,0.09840222294716273,0.9974286571225832,0.9950054499301384,0.8870665034679723,0.8246838025295797,0.28068380105516955,1.6696477358392767
mlp_128_do035_wd002_lr0002,3,0.06467791712459396,0.9975603332870028,0.9950054499301384,0.8883720930232558,0.8246838025295797,0.2795098876643056,1.67112941240319
mlp_128_do035_wd002_lr0002,4,0.049180644180844814,0.9976883517801887,0.9950054499301384,0.8895144838841289,0.8246838025295797,0.2784955152966184,1.6724239591192158
mlp_128_do035_wd002_lr0002,5,0.043200323686880225,0.9978346586295437,0.9950054499301384,0.8908200734394125,0.8246838025295797,0.27733623259068985,1.6739034410803888
mlp_128_do035_wd002_lr0002,6,0.04144417297314195,0.9980285152049393,0.9950054499301384,0.8921256629946961,0.8285597715218278,0.2723485306185538,1.6798331549237409
mlp_128_do035_wd002_lr0002,7,0.035236367627101785,0.9981821373967622,0.9950054499301384,0.8948184414524685,0.8285597715218278,0.2698093743526043,1.6829068068214057
mlp_128_do035_wd002_lr0002,8,0.0354804595494095,0.9982735791776092,0.9950054499301384,0.8954712362301103,0.8285597715218278,0.2692480213558095,1.6836438045485667
mlp_128_do035_wd002_lr0002,9,0.03108916590538095,0.9983723363009239,0.9950054499301384,0.8975928192574459,0.8285597715218278,0.2672251954517886,1.6860688114615057
mlp_128_do035_wd002_lr0002,10,0.03093491686398492,0.9984125706844966,0.9950054499301384,0.8982456140350877,0.8285597715218278,0.2666126350577195,1.6868134902982574
mlp_128_do035_wd002_lr0002,11,0.029221374158035305,0.998430859040666,0.9950054499301384,0.8993880048959609,0.8285597715218278,0.26548853255301563,1.6881244965348363
mlp_128_do035_wd002_lr0002,12,0.03206370836671661,0.9984637780817709,0.9950054499301384,0.9018359853121175,0.8285597715218278,0.263073471177964,1.6909347361572509
mlp_128_do035_wd002_lr0002,13,0.02686992013717399,0.9984857241091741,0.9950054499301384,0.901999184006528,0.8285597715218278,0.2629322185109567,1.6911191227517124
mlp_128_do035_wd002_lr0002,14,0.028396379394347176,0.998489381780408,0.9950054499301384,0.9037943696450428,0.8285597715218278,0.26114069054367584,1.6931830375853192
mlp_128_do035_wd002_lr0002,15,0.027011432849309024,0.9984710934242387,0.9950054499301384,0.9037943696450429,0.8285597715218278,0.2611224021875064,1.6931857808387447
mlp_128_do035_wd002_lr0002,16,0.027992568690987193,0.9984747510954726,0.9950054499301384,0.9057527539779682,0.8285597715218278,0.259167675525815,1.6954373741709237
mlp_128_do035_wd002_lr0002,17,0.024123251602491912,0.9984857241091741,0.9950054499301384,0.9080375356997145,0.8285597715218278,0.25689386681777027,1.6980632271988767
mlp_128_do035_wd002_lr0002,18,0.024286954143248937,0.9984930394516419,0.9950054499301384,0.9095063239494084,0.8285597715218278,0.25543239391054406,1.6997512363846545
mlp_128_do035_wd002_lr0002,19,0.024907443097189945,0.9985003547941097,0.9950054499301384,0.9101591187270502,0.8285597715218278,0.25478691447537005,1.7005008530775727
mlp_128_do035_wd002_lr0002,20,0.023193004650666434,0.9985076701365774,0.9950054499301384,0.9107303141574867,0.8285597715218278,0.25422303438740124,1.7011566305212042
mlp_128_do035_wd002_lr0002,21,0.026208494543371832,0.9985332738352146,0.9950054499301384,0.9125254997960017,0.8285597715218278,0.2524534524475235,1.703217253450701
mlp_128_do035_wd002_lr0002,22,0.021309584324412486,0.9985369315064484,0.9950054499301384,0.913015095879233,0.8285597715218278,0.251967514035526,1.7037797402957318
mlp_128_do035_wd002_lr0002,23,0.025176394922549233,0.9985588775338518,0.9950054499301384,0.9135046919624643,0.8285597715218278,0.25149986397969804,1.7043394838873374
mlp_128_do035_wd002_lr0002,24,0.02143959528492654,0.9985698505475533,0.9950054499301384,0.9144022847817218,0.8285597715218278,0.2506132441741421,1.7053700696774283
mlp_128_do035_wd002_lr0002,25,0.021590399966739556,0.9985844812324889,0.9950054499301384,0.9153814769481845,0.8338229294165647,0.24438552479787812,1.7125465776450675
mlp_128_do035_wd002_lr0002,26,0.02011309569591985,0.9985844812324889,0.9950054499301384,0.9154630762953897,0.8338229294165647,0.24430392545067292,1.7126404168943534
mlp_128_do035_wd002_lr0002,27,0.020823291612460333,0.9985771658900211,0.9950054499301384,0.9150550795593636,0.8338229294165647,0.24470460684423123,1.7121723179492936
mlp_128_do035_wd002_lr0002,28,0.022508416653555983,0.9985844812324889,0.9950054499301384,0.9156262749898001,0.8390860873113015,0.23887756886152567,1.7188807269718727
mlp_128_do035_wd002_lr0002,29,0.01952117232277113,0.9985844812324889,0.9950054499301384,0.9166870665034679,0.8390860873113015,0.2378167773478579,1.7201006372125907
mlp_128_do035_wd002_lr0002,30,0.018851515973972922,0.9985625352050856,0.9950054499301384,0.9157078743370053,0.8390860873113015,0.23877402348691723,1.7189778581252693
mlp_128_do035_wd002_lr0002,31,0.02058323978117722,0.9985735082187873,0.9950054499301384,0.916360669114647,0.8390860873113015,0.23813220172297722,1.7197269261675021
mlp_128_do035_wd002_lr0002,32,0.016672867993988535,0.998580823561255,0.9950054499301384,0.9183190534475724,0.8443492452060384,0.23091797483778265,1.7280306024279435
mlp_128_do035_wd002_lr0002,33,0.018840677173369947,0.9985698505475534,0.9950054499301384,0.9179110567115464,0.8443492452060384,0.23131499856010707,1.7275630521335685
mlp_128_do035_wd002_lr0002,34,0.024405955651994136,0.9985625352050855,0.9961265261633223,0.9167686658506733,0.8443492452060384,0.23357115031169617,1.7260822385099572
mlp_128_do035_wd002_lr0002,35,0.023596940808655584,0.9986356886297632,0.9961265261633223,0.9191350469196248,0.8443492452060384,0.2312779226674223,1.7287926037255499
mlp_128_do035_wd002_lr0002,36,0.020006861126817325,0.9986612923284003,0.9961265261633223,0.9177478580171358,0.8443492452060384,0.23269071526854845,1.727193495932892
mlp_128_do035_wd002_lr0002,37,0.01783653873238055,0.9986320309585293,0.9961265261633223,0.9165238678090574,0.8443492452060384,0.23388544410675582,1.7257902963990823
mlp_128_do035_wd002_lr0002,38,0.017181167981642133,0.9986649499996342,0.9972476023965062,0.9176662586699306,0.8443492452060384,0.23389704852017146,1.7269309465979432
mlp_128_do035_wd002_lr0002,39,0.017259808818754906,0.9986795806845699,0.9972476023965062,0.9184822521419829,0.8457364341085272,0.23170849683056605,1.7294624117259252
mlp_128_do035_wd002_lr0002,40,0.018253506668021575,0.998672265342102,0.9972476023965062,0.9167686658506732,0.8457364341085272,0.23341476777940784,1.7274928847922892
mlp_128_do035_wd002_lr0002,41,0.01850406763910809,0.9986868960270375,0.9972476023965062,0.9179926560587516,0.8457364341085272,0.232205408256265,1.728898278928839
mlp_128_do035_wd002_lr0002,42,0.01622624188552008,0.9987234727393763,0.9972476023965062,0.9180742554059568,0.850999592003264,0.22689722772666177,1.7350392632502214
mlp_128_do035_wd002_lr0002,43,0.018640085041303846,0.9987563917804811,0.9972476023965062,0.9179926560587516,0.850999592003264,0.22701174611497177,1.73494048614477
mlp_128_do035_wd002_lr0002,44,0.01720813548137598,0.9987198150681424,0.9972476023965062,0.9173398612811097,0.850999592003264,0.22762796418027498,1.7341952586573324
mlp_128_do035_wd002_lr0002,45,0.01737825439640266,0.9987490764380135,0.9972476023965062,0.9163606691146471,0.850999592003264,0.2286364177166086,1.7330647984604197
mlp_128_do035_wd002_lr0002,46,0.01861418889123289,0.9987637071229489,0.9972476023965062,0.9149734802121582,0.850999592003264,0.23003823730403294,1.7314673366198174
mlp_128_do035_wd002_lr0002,47,0.016829613103147817,0.9987783378078845,0.9972476023965062,0.9154630762953897,0.850999592003264,0.229563271905737,1.7320281775127933
mlp_128_do035_wd002_lr0002,48,0.018043385174892405,0.9988112568489895,0.9972476023965062,0.9131782945736434,0.850999592003264,0.23188097266858831,1.7293957406766194
mlp_128_do035_wd002_lr0002,49,0.018215878072249538,0.9988039415065216,0.9972476023965062,0.9125254997960016,0.850999592003264,0.23252645210376222,1.7286461239837012
mlp_128_do035_wd002_lr0002,50,0.016168158652041766,0.9988588065750298,0.9972476023965062,0.9129334965320277,0.850999592003264,0.23217332043624428,1.7291070904698551
mlp_128_do035_wd002_lr0002,51,0.017293339280192468,0.9989246446572396,0.9972476023965062,0.9132598939208486,0.847123623011016,0.23578873012188128,1.7250152074135823
mlp_128_do035_wd002_lr0002,52,0.01727782009059892,0.9989063563010703,0.9972476023965062,0.9115463076295391,0.847123623011016,0.2374840280570214,1.7230473264320019
mlp_128_do035_wd002_lr0002,53,0.01509555586723282,0.9989283023284736,0.9972476023965062,0.9101591187270502,0.850999592003264,0.23501719399466559,1.7259061316311144
mlp_128_do035_wd002_lr0002,54,0.015979793703402665,0.9989465906846429,0.9972476023965062,0.9102407180742553,0.847123623011016,0.2388298519958778,1.7215398632858896
mlp_128_do035_wd002_lr0002,55,0.01765772664700361,0.9989648790408123,0.9972476023965062,0.9105671154630763,0.847123623011016,0.23852174296322626,1.7219124770296084
mlp_128_do035_wd002_lr0002,56,0.017506902599159407,0.9989612213695784,0.9972476023965062,0.907139942880457,0.847123623011016,0.24194525787461174,1.7179717772102812
mlp_128_do035_wd002_lr0002,57,0.015826576622202992,0.9989502483558768,0.9972476023965062,0.9076295389636884,0.847123623011016,0.24144468877767866,1.7185364586580525
mlp_128_do035_wd002_lr0002,58,0.017424804733737427,0.999034374794256,0.9972476023965062,0.9086087311301511,0.847123623011016,0.24054962304959526,1.7196499106837277
mlp_128_do035_wd002_lr0002,59,0.01878319714930566,0.9990855821915303,0.9972476023965062,0.9082007343941249,0.847123623011016,0.24100882718289574,1.7191730333277067
mlp_128_do035_wd002_lr0002,60,0.014562861048890388,0.9990526631504253,0.9972476023965062,0.9069767441860466,0.847123623011016,0.242199898349869,1.7177703824445822
mlp_128_do035_wd002_lr0002,61,0.015612195684191059,0.999063636164127,0.9972476023965062,0.9063239494084048,0.847123623011016,0.24286366614121246,1.7170180224982388
mlp_128_do035_wd002_lr0002,62,0.016734561978784555,0.9991258165751029,0.9972476023965062,0.9070583435332518,0.847123623011016,0.2421914524273414,1.7178532486801665
mlp_128_do035_wd002_lr0002,63,0.014252581756890696,0.9991477626025062,0.9972476023965062,0.90640554875561,0.847123623011016,0.24286619323238645,1.717099242781768
mlp_128_do035_wd002_lr0002,64,0.01682397279450122,0.9991038705476997,0.9972476023965062,0.9059975520195838,0.847123623011016,0.24323029791360617,1.7166366303435587
mlp_128_do035_wd002_lr0002,65,0.018809736281742945,0.9991916546573127,0.9972476023965062,0.9065687474500205,0.847123623011016,0.24274688659278254,1.717280337472119
mlp_128_do035_wd002_lr0002,66,0.016398858895306203,0.9992026276710144,0.9972476023965062,0.9066503467972257,0.847123623011016,0.24267626025927902,1.7173725307693497
mlp_128_do035_wd002_lr0002,67,0.015583000953911859,0.9991916546573127,0.9972476023965062,0.9069767441860465,0.847123623011016,0.24233888985675656,1.7177495337185489
mlp_128_do035_wd002_lr0002,68,0.01728974371080232,0.999242862054587,0.9972476023965062,0.9077111383108935,0.847123623011016,0.24165570312918383,1.7185864058525318
mlp_128_do035_wd002_lr0002,69,0.014467748005271834,0.9992611504107565,0.9972476023965062,0.9073031415748674,0.847123623011016,0.24208198822137938,1.7181144663526764
mlp_128_do035_wd002_lr0002,70,0.01578810512471725,0.9993013847943292,0.9972476023965062,0.9065687474500204,0.847123623011016,0.24285661672979908,1.7172638779515665
mlp_128_do035_wd002_lr0002,71,0.016721755005967093,0.9993160154792646,0.9972476023965062,0.9072215422276622,0.847123623011016,0.24221845263709274,1.7180123973431143
mlp_128_do035_wd002_lr0002,72,0.015258867951000439,0.9993233308217324,0.9980632630816612,0.9066503467972257,0.847123623011016,0.24361262409515194,1.7172320761939688
mlp_128_do035_wd002_lr0002,73,0.022918364950729644,0.9992904117806274,0.9980632630816612,0.9063239494084047,0.847123623011016,0.24390610244286792,1.7168616570529904
mlp_128_do035_wd002_lr0002,74,0.013548199840656975,0.99939648424641,0.9980632630816612,0.9093431252549979,0.8523867809057528,0.23572984116732043,1.7263704299856526
mlp_128_do035_wd002_lr0002,75,0.015712455284836536,0.9994184302738133,0.9980632630816612,0.9100775193798449,0.8523867809057528,0.23501739306987668,1.7272116913251163
mlp_128_do035_wd002_lr0002,76,0.014652573455618146,0.9993891689039422,0.9980632630816612,0.9088535291717665,0.8523867809057528,0.23621212190808405,1.7258084917913068
mlp_128_do035_wd002_lr0002,77,0.016404600594850147,0.9994440339724504,0.9980632630816612,0.9100775193798449,0.8523867809057528,0.2350429967685138,1.7272078507703206
mlp_128_do035_wd002_lr0002,78,0.015282877871547551,0.9994074572601117,0.9980632630816612,0.9085271317829458,0.8523867809057528,0.2365568076530743,1.7254303915407374
mlp_128_do035_wd002_lr0002,79,0.01523968024069772,0.999455006986152,0.9980632630816612,0.9104855161158711,0.8523867809057528,0.23464597304618917,1.7276754010646955
mlp_128_do035_wd002_lr0002,80,0.015987343894427315,0.9994550069861521,0.9980632630816612,0.9075479396164831,0.8523867809057528,0.23758354954557737,1.7242971880903994
mlp_128_do035_wd002_lr0002,81,0.013806444921475999,0.9995098720546602,0.9980632630816612,0.9076295389636884,0.8523867809057528,0.23755681526688022,1.724382797579409
mlp_128_do035_wd002_lr0002,82,0.013801909976310152,0.9995318180820636,0.9980632630816612,0.9080375356997143,0.8523867809057528,0.23717076455825759,1.7248487019217285
mlp_128_do035_wd002_lr0002,83,0.014043382670292082,0.999546448766999,0.9980632630816612,0.9086087311301511,0.8523867809057528,0.23661419981275633,1.7255033820639902
mlp_128_do035_wd002_lr0002,84,0.01678363066714476,0.9995208450683619,0.9980632630816612,0.9067319461444309,0.8523867809057528,0.2384653810998394,1.7233489198852077
mlp_128_do035_wd002_lr0002,85,0.015343881458701455,0.9995501064382329,0.9980632630816612,0.9085271317829458,0.8523867809057528,0.23669945683119553,1.7254089941640192
mlp_128_do035_wd002_lr0002,86,0.01328070368617773,0.9995610794519345,0.9980632630816612,0.9066503467972257,0.8523867809057528,0.23858721483061718,1.723249045478386
mlp_128_do035_wd002_lr0002,87,0.014004929319900624,0.9995720524656362,0.9980632630816612,0.9064871481028153,0.8523867809057528,0.23876138653872925,1.7230597210277587
mlp_128_do035_wd002_lr0002,88,0.01554107414010693,0.9995939984930394,0.9980632630816612,0.9083639330885352,0.8523867809057528,0.23690654758041252,1.7252147318572262
mlp_128_do035_wd002_lr0002,89,0.01532212324330912,0.9996159445204427,0.9980632630816612,0.907139942880457,0.8523867809057528,0.23815248381589404,1.7238038512138256
mlp_128_do035_wd002_lr0002,90,0.01569233976496274,0.9996415482190799,0.9980632630816612,0.9066503467972256,0.8523867809057528,0.2386676835977627,1.7232369751633139
mlp_128_do035_wd002_lr0002,91,0.015841908903573367,0.9996452058903137,0.9980632630816612,0.9061607507139943,0.8523867809057528,0.23916093735222776,1.7226733910169127
mlp_128_do035_wd002_lr0002,92,0.014343111584072603,0.9996305752053782,0.9980632630816612,0.9047735618115055,0.8523867809057528,0.2405334955697811,1.7210803183817913
mlp_128_do035_wd002_lr0002,93,0.014996310387847616,0.9996415482190798,0.9980632630816612,0.9054263565891473,0.8523867809057528,0.23989167380584087,1.721829386424024
mlp_128_do035_wd002_lr0002,94,0.015005458372316378,0.999637890547846,0.9980632630816612,0.9044471644226846,0.8523867809057528,0.24086720830106978,1.720703864083277
mlp_128_do035_wd002_lr0002,95,0.021112721851643396,0.9996269175341443,0.9980632630816612,0.9039575683394534,0.847123623011016,0.24660898926533614,1.714089842960669
mlp_128_do035_wd002_lr0002,96,0.014935901210479,0.9996671519177169,0.9980632630816612,0.9040391676866584,0.8523867809057528,0.2413044664069669,1.7202302786313661
mlp_128_do035_wd002_lr0002,97,0.013658004908767693,0.9996744672601848,0.9980632630816612,0.9064871481028152,0.8523867809057528,0.238863801333278,1.7230443588085762
mlp_128_do035_wd002_lr0002,98,0.014479258604457272,0.9996817826026525,0.9980632630816612,0.9066503467972256,0.8523867809057528,0.23870791798133528,1.7232309400057781
mlp_128_do035_wd002_lr0002,99,0.015196260735940407,0.9996781249314187,0.9980632630816612,0.9037127702978376,0.8523867809057528,0.24164183680948947,1.719853275682167
mlp_128_do035_wd002_lr0002,100,0.014296076705624513,0.9996854402738865,0.9980632630816612,0.9027335781313749,0.847123623011016,0.2478915022131568,1.7126734758104172
mlp_128_do035_wd002_lr0002,101,0.015168577364152846,0.9996781249314187,0.9980632630816612,0.900203998368013,0.847123623011016,0.2504137666340509,1.7097655563839214
mlp_128_do035_wd002_lr0002,102,0.015580762150313924,0.9996964132875881,0.9980632630816612,0.8970216238270095,0.847123623011016,0.2536144295312238,1.7061030824083419
mlp_128_do035_wd002_lr0002,103,0.013746845672893174,0.9997073863012897,0.9980632630816612,0.894859241126071,0.847123623011016,0.255787785245864,1.7036146963502072
mlp_128_do035_wd002_lr0002,104,0.014394278391538298,0.9997073863012897,0.9980632630816612,0.8934312525499795,0.847123623011016,0.2572157738219555,1.701972509487702
mlp_128_do035_wd002_lr0002,105,0.015413310563684824,0.999725674657459,0.9980632630816612,0.8915544675642595,0.8418604651162791,0.26437400505858155,1.6937588319217514
mlp_128_do035_wd002_lr0002,106,0.013747181558488485,0.9997220169862251,0.9980632630816612,0.8892696858425133,0.8365973072215422,0.2719182870038307,1.685079250013481
mlp_128_do035_wd002_lr0002,107,0.015696739668355268,0.9997220169862251,0.9980632630816612,0.8895144838841289,0.8365973072215422,0.2716734889622151,1.685360767761339
mlp_128_do035_wd002_lr0002,108,0.013847571722341372,0.999725674657459,0.9980632630816612,0.8898000815993471,0.847123623011016,0.2608652331287571,1.6977939196410494
mlp_128_do035_wd002_lr0002,109,0.01525845898397486,0.999725674657459,0.9980632630816612,0.8895960832313342,0.847123623011016,0.26106923149676997,1.6975593215178348
mlp_128_do035_wd002_lr0002,110,0.015381374588126646,0.9997329899999269,0.9980632630816612,0.8915544675642596,0.847123623011016,0.2591181625063125,1.6998103661993287
mlp_128_do035_wd002_lr0002,111,0.01451049676603254,0.9997329899999269,0.9980632630816612,0.8923704610363118,0.847123623011016,0.2583021690342603,1.7007487586921888
mlp_128_do035_wd002_lr0002,112,0.015931213534820604,0.9997512783560962,0.9980632630816612,0.8931048551611588,0.847123623011016,0.25758606326558264,1.7015905686823374
mlp_64_32_do035_wd002_lr0003,1,0.3649903903989231,0.997373792054075,0.9950054499301384,0.8869033047735619,0.8208078335373317,0.28466810367331974,1.6650109227598957
mlp_64_32_do035_wd002_lr0003,2,0.19924228243968067,0.9963386710948873,0.9950054499301384,0.8871481028151775,0.8246838025295797,0.2795122156802684,1.669905072992717
mlp_64_32_do035_wd002_lr0003,3,0.1479006918037639,0.9963533017798227,0.9950054499301384,0.8844553243574051,0.8285597715218278,0.2783436558307282,1.6712635475046238
mlp_64_32_do035_wd002_lr0003,4,0.11900502487140543,0.9964740049305408,0.9950054499301384,0.8882904936760506,0.8285597715218278,0.2746291896628008,1.6756558867484581
mlp_64_32_do035_wd002_lr0003,5,0.09832388732363195,0.9967300419169123,0.9950054499301384,0.8922888616891065,0.8285597715218278,0.2708868586361164,1.6802156044155168
mlp_64_32_do035_wd002_lr0003,6,0.08703587357612218,0.9968763487662674,0.9950054499301384,0.8940024479804163,0.8285597715218278,0.2693195791941617,1.6821642826231198
mlp_64_32_do035_wd002_lr0003,7,0.07453077724751304,0.9969568175334128,0.9950054499301384,0.8949816401468788,0.8285597715218278,0.26842085579484465,1.68327828329948
mlp_64_32_do035_wd002_lr0003,8,0.06730273979551651,0.9970189979443886,0.9950054499301384,0.895389636882905,0.8285597715218278,0.2680750394697943,1.6837381524842638
mlp_64_32_do035_wd002_lr0003,9,0.06553734838962555,0.9970702053416631,0.9950054499301384,0.896858425132599,0.8285597715218278,0.2666574586173748,1.6854195778618206
mlp_64_32_do035_wd002_lr0003,10,0.05826082277823897,0.9970116826019209,0.9950054499301384,0.897592819257446,0.8285597715218278,0.2658645417527854,1.686272909516356
mlp_64_32_do035_wd002_lr0003,11,0.05787534617325839,0.9974707203417728,0.9950054499301384,0.897266421868625,0.8285597715218278,0.2666499768814583,1.685828696858234
mlp_64_32_do035_wd002_lr0003,12,0.04966047975946875,0.9975493602733011,0.9950054499301384,0.8988984088127295,0.8285597715218278,0.26509662986888216,1.687693685854225
mlp_64_32_do035_wd002_lr0003,13,0.04768746280494858,0.9972311428759537,0.9950054499301384,0.901264789881681,0.8285597715218278,0.2624120314025833,1.6904627566931214
mlp_64_32_do035_wd002_lr0003,14,0.0413507078500355,0.9970372863005582,0.9950054499301384,0.904202366381069,0.8285597715218278,0.2592805983277998,1.6938700481537268
mlp_64_32_do035_wd002_lr0003,15,0.05066159016945783,0.9970482593142597,0.9950054499301384,0.9065687474500204,0.8285597715218278,0.2569251902725499,1.6965897404309658
mlp_64_32_do035_wd002_lr0003,16,0.03959810361266136,0.9969970519169854,0.9950054499301384,0.9029783761729906,0.8285597715218278,0.2604643541523054,1.6924684945719726
mlp_64_32_do035_wd002_lr0003,17,0.043448317138587725,0.9969970519169854,0.9950054499301384,0.9045287637698898,0.8285597715218278,0.2589139665554062,1.6942514403084066
mlp_64_32_do035_wd002_lr0003,18,0.036024010028032696,0.9968434297251626,0.9950054499301384,0.9086903304773563,0.8285597715218278,0.25459877765611694,1.6990602853507666
mlp_64_32_do035_wd002_lr0003,19,0.037041378536206836,0.9968214836977594,0.9950054499301384,0.9099143206854345,0.8285597715218278,0.2533528414206354,1.7004711659941671
mlp_64_32_do035_wd002_lr0003,20,0.03418686262824956,0.9967556456155495,0.9958211106152934,0.9103223174214606,0.8285597715218278,0.2536946672875545,1.7008278888501553
mlp_64_32_do035_wd002_lr0003,21,0.03616759279633269,0.9967702763004851,0.9958211106152934,0.9129334965320278,0.8285597715218278,0.2510981188619229,1.7038285502245674
