Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for 464-gene panel,Direction in AD,Final GE branch panel,Final GE branch panel size,Final GE branch selection rule,Selected probe panel label,Selected probe panel size,Approximate unique gene symbols in selected panel
FGD4,11726393_at,LOC121512,0.126163407729711,7.32554304635762,2.24403735622797,0.0255590623653642,0.775120668731023,-3.5048294400743,1628,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LILRB1,11732265_at,LOC10859,-0.107394525751051,8.08930794701987,-2.24347924628926,0.0255954152006216,0.775120668731023,-3.50594516314377,1629,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SPIN3,11727584_a_at,LOC169981,0.141133360100393,3.01100331125828,2.24298268994938,0.0256277964846045,0.775120668731023,-3.50693760895406,1630,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CEP63,11724857_s_at,LOC80254,0.0934059642124081,9.03339735099338,2.24296139490505,0.0256291859667429,0.775120668731023,-3.50698016570887,1631,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RAB10,11742995_at,LOC10890,0.0774311079959456,8.3495,2.24292680664511,0.025631442958601,0.775120668731023,-3.50704928725659,1632,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MTMR3,11721021_a_at,LOC8897,0.082032215957864,9.2321059602649,2.24284162276086,0.0256370022095815,0.775120668731023,-3.5072195152592,1633,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NDRG3,11751399_x_at,LOC57446,0.138572828619221,4.12329470198675,2.24235558062781,0.0256687422365432,0.775120668731023,-3.50819068283801,1634,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TMEM233,11737242_at,LOC387890,-0.0413208881949002,2.13311589403974,-2.24223256189683,0.0256767811482733,0.775120668731023,-3.50843645611214,1635,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SLC36A2,11735548_x_at,LOC153201,0.0444312395073734,2.33368874172185,2.24206535340836,0.0256877112394005,0.775120668731023,-3.50877049316469,1636,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
WSB1,11760163_s_at,LOC26118,0.184868079618357,3.3754701986755,2.24198507610717,0.0256929602460755,0.775120668731023,-3.50893085683339,1637,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SH3BP5L,11748823_x_at,LOC80851,0.0627071560620569,3.47626490066225,2.24097723090821,0.0257589385218989,0.775349712999921,-3.51094367924652,1638,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SWAP70,11721502_at,LOC23075,-0.158188530893945,6.57823178807947,-2.24059553322784,0.0257839646637008,0.775349712999921,-3.51170576067558,1639,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CYB561A3,11755292_a_at,LOC220002,-0.0947130958992824,9.52133443708609,-2.24042742983486,0.0257949931226627,0.775349712999921,-3.51204134910515,1640,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GOLGA6L1 || LOC440243 || GOLGA6L6,11758010_s_at,,0.0900980501274611,2.64716556291391,2.24011848297129,0.0258152723391742,0.775349712999921,-3.51265804310368,1641,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MEGF10,11763840_a_at,LOC84466,-0.0505860496981632,2.33716556291391,-2.23941674084299,0.0258613860527264,0.775349712999921,-3.51405849772572,1642,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ZDHHC18,11717952_at,LOC84243,0.112106642466062,8.93609602649007,2.23933289227024,0.0258669007947865,0.775349712999921,-3.51422580458408,1643,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RNF10,11725954_x_at,LOC9921,-0.164974783064031,9.75859933774835,-2.23908975984327,0.025882897455092,0.775349712999921,-3.51471090359691,1644,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PTPRJ,11736511_at,LOC5795,0.122182994408168,5.40627483443709,2.2390072465994,0.0258883282868227,0.775349712999921,-3.51487552288719,1645,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ECE1,11716255_a_at,LOC1889,0.0983530796408361,6.1310298013245,2.23891276437709,0.0258945481052619,0.775349712999921,-3.51506401388657,1646,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SWAP70,11721501_x_at,LOC23075,-0.162246068478645,7.15699668874172,-2.23813463349932,0.0259458223095084,0.775349712999921,-3.51661608486626,1647,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ST6GALNAC5,11751294_a_at,LOC81849,-0.0400450629300521,1.91708278145695,-2.2380257172007,0.025953006280745,0.775349712999921,-3.51683328938128,1648,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PKD1L1,11740902_at,LOC168507,-0.0484135262473978,2.2647582781457,-2.23771835989177,0.0259732884732225,0.775349712999921,-3.51744617662833,1649,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RET,11733418_at,LOC5979,-0.0604949121700791,2.82272516556291,-2.23756320927069,0.0259835319328115,0.775349712999921,-3.51775552461507,1650,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DHFR,11747280_x_at,LOC1719,-0.0559264696199494,2.34151324503311,-2.23744582420589,0.025991284341582,0.775349712999921,-3.51798955978349,1651,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SLC25A3,11729126_a_at,LOC5250,-0.0438096837527209,9.98730463576159,-2.23725165710309,0.0260041120432843,0.775349712999921,-3.51837665230597,1652,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MAP1B,11744048_at,LOC4131,-0.0550278701982337,2.18704966887417,-2.23690952473876,0.0260267284956351,0.775349712999921,-3.51905865032075,1653,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CD79B,11719221_a_at,LOC974,-0.159929977398693,7.51642715231788,-2.23683849480806,0.0260314260278444,0.775349712999921,-3.51920022698651,1654,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ABHD2,11733839_s_at,LOC11057,0.122555656673704,7.17265231788079,2.23677058019013,0.0260359182191224,0.775349712999921,-3.51933559016643,1655,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MOCS1,11739110_a_at,LOC4337,0.0642505396370424,2.79405960264901,2.23675977932849,0.026036632700827,0.775349712999921,-3.51935711740493,1656,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SDCBP,11734546_s_at,LOC6386,0.155439061507728,8.12666556291391,2.2367071015972,0.0260401175998553,0.775349712999921,-3.5194621081557,1657,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RAB23,11720850_a_at,LOC51715,0.0647342587004162,2.42142052980132,2.23660480949389,0.0260468858986934,0.775349712999921,-3.51966597733931,1658,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MSR1,11737428_a_at,LOC4481,0.343786142776261,4.88546357615894,2.23660218246247,0.0260470597399975,0.775349712999921,-3.51967121292081,1659,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
B4GALT5,11716877_at,LOC9334,0.137615865910077,3.85416887417219,2.23631807579251,0.026065866178887,0.775349712999921,-3.52023739256051,1660,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RUVBL1,11715833_a_at,LOC8607,-0.104520938190301,6.90337417218543,-2.23614471951562,0.0260773472905858,0.775349712999921,-3.52058283012896,1661,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
IL1RAPL1,11737250_at,LOC11141,-0.0591280657503369,3.35260264900662,-2.23559281348565,0.0261139284161354,0.775970197809423,-3.5216824111555,1662,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FILIP1,11728983_a_at,LOC27145,0.052896749379072,3.23671523178808,2.23514350216167,0.0261437423277871,0.776388970896028,-3.52257739605991,1663,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MAPT,11718733_a_at,LOC4137,-0.0534308556486894,2.79231125827815,-2.23446464633264,0.0261888436776744,0.776551699572822,-3.52392928255764,1664,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LINC00885,11763613_a_at,LOC401109,-0.075513384825265,3.14515894039735,-2.23438121582169,0.0261943912364113,0.776551699572822,-3.52409540035684,1665,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SLC9A8,11721783_a_at,LOC23315,0.102105246028018,7.42969205298013,2.23435109445163,0.0261963943524141,0.776551699572822,-3.5241553732981,1666,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
KIAA0020,11719725_at,LOC9933,-0.0817872231212773,5.91054635761589,-2.23352150860611,0.0262516153668835,0.777094273977161,-3.5258068079806,1667,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MAP3K5,11750630_s_at,LOC4217,0.0774438110448755,8.27300993377484,2.23339971828188,0.0262597307907422,0.777094273977161,-3.52604920299724,1668,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ETV6,11743167_at,LOC2120,0.101351282789494,7.73133774834437,2.23307666076552,0.0262812680875038,0.777094273977161,-3.52669211132303,1669,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
OXSR1,11717615_at,LOC9943,0.108742718590586,4.60448675496689,2.23286308848013,0.0262955147471832,0.777094273977161,-3.52711708671696,1670,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FAM8A1,11739159_at,LOC51439,0.13139443037683,8.73214900662252,2.23283503117059,0.0262973868504598,0.777094273977161,-3.52717291345573,1671,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SLCO1A2,11758078_s_at,LOC6579,0.0411138329283701,2.13665231788079,2.23255709811271,0.02631593798217,0.777094273977161,-3.52772589132262,1672,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LOC494150,11760399_x_at,LOC494150,-0.0686537622154562,2.26631125827815,-2.23242373630646,0.026324843485275,0.777094273977161,-3.52799120549114,1673,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CDR2L,11720686_at,LOC30850,-0.0851933225299699,3.86061258278146,-2.23121256346723,0.0264058418796905,0.77828030927275,-3.53040005121904,1674,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MDM2,11731568_x_at,LOC4193,0.104210120478828,6.9634701986755,2.23116044374061,0.026409332289915,0.77828030927275,-3.53050368145005,1675,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
KIT,11721614_a_at,LOC3815,0.162068418552216,3.63176158940397,2.23106980151468,0.0264154034707653,0.77828030927275,-3.53068390083483,1676,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FKBP5,11739567_s_at,LOC2289,0.128795516580083,10.2500993377483,2.2306658198909,0.0264424767415267,0.77828030927275,-3.53148703135887,1677,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RPS14,11725714_a_at,LOC6208,0.131845233996243,4.01199668874172,2.23064582636412,0.0264438172550859,0.77828030927275,-3.53152677559342,1678,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RIT1,11725077_at,LOC6016,0.100765797159567,9.27626821192053,2.23005795754438,0.0264832587013935,0.778338358038799,-3.53269522011087,1679,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ICA1,11725520_s_at,LOC3382,0.121847479996751,4.68695695364238,2.22991517814217,0.0264928457993985,0.778338358038799,-3.53297896276866,1680,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ABCB4,11762867_at,,-0.237496308728518,3.63280132450331,-2.22940987845212,0.0265267989726215,0.778338358038799,-3.53398299406525,1681,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MRPL43,11755267_x_at,LOC84545,-0.102198631592291,7.47670198675497,-2.22917355095793,0.0265426917550936,0.778338358038799,-3.53445250187277,1682,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
OR5M3,11738729_at,LOC219482,-0.0382899734189991,1.91532119205298,-2.22867242145727,0.0265764195531626,0.778338358038799,-3.53544792853102,1683,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
OFCC1,11763024_a_at,LOC266553,-0.0413151143683871,2.18343708609272,-2.22856472882127,0.0265836725055965,0.778338358038799,-3.53566181736252,1684,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
KIAA1462,11755808_a_at,LOC57608,0.0530268809014707,2.7850761589404,2.22830376505313,0.0266012551875351,0.778338358038799,-3.53618007734596,1685,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PRELP,11727892_at,LOC5549,0.0423270015294456,2.12667218543046,2.22827025827809,0.0266035134695038,0.778338358038799,-3.53624661575648,1686,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
VNN3,11737877_a_at,LOC55350,0.205630433307657,4.50494370860927,2.22785764657836,0.0266313362245387,0.778338358038799,-3.53706590906292,1687,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ENTPD7,11727261_a_at,LOC57089,0.0532117928392077,2.34009602649007,2.22780260720155,0.0266350494848473,0.778338358038799,-3.5371751857259,1688,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LMNB1,11750442_s_at,LOC4001,0.150550904569297,6.60444701986755,2.22749894850499,0.0266555440582063,0.778338358038799,-3.53777803108864,1689,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GSR,11759080_at,LOC2936,0.0571743349826475,9.82260264900662,2.22695153615693,0.0266925246675733,0.778338358038799,-3.53886459376647,1690,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PARP4,11718382_x_at,LOC143,0.0700878591883053,8.9510298013245,2.22686473572177,0.0266983925861555,0.778338358038799,-3.53903686091496,1691,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PDLIM7,11748035_a_at,LOC9260,0.147594822630537,6.02027152317881,2.22590417043651,0.0267634039037185,0.778338358038799,-3.54094279971604,1692,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
UBXN1,11733082_a_at,LOC51035,0.127237479410486,5.69480794701987,2.22568111995879,0.0267785196607706,0.778338358038799,-3.5413852595797,1693,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FAM53C,11724756_s_at,LOC51307,0.105097173439447,9.10263907284768,2.22544579164542,0.026794475497743,0.778338358038799,-3.54185202833558,1694,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MEI1,11763400_x_at,,-0.0649366984689295,2.42746688741722,-2.22498841737862,0.0268255101973918,0.778338358038799,-3.54275908441497,1695,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ATP6V1C1,11722183_s_at,LOC528,0.092018381633106,7.79236754966887,2.22437044211699,0.0268674918700775,0.778338358038799,-3.54398435579626,1696,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PRR13,11753591_x_at,LOC54458,0.0811600789907616,7.31548675496689,2.22304732433368,0.0269575686019576,0.778338358038799,-3.54660662299723,1697,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MCTP2,11740137_s_at,LOC55784,0.121345617401806,8.59653973509934,2.22304439907903,0.0269577680407357,0.778338358038799,-3.54661241884823,1698,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SERPINB1,11748280_a_at,LOC1992,0.0627224819317847,10.1514735099338,2.22283460695131,0.0269720746419892,0.778338358038799,-3.54702806396475,1699,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RALYL,11757955_s_at,LOC138046,-0.0449363752391063,2.45480794701987,-2.2227102528115,0.026980557979282,0.778338358038799,-3.54727441946367,1700,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ST20,11744313_a_at,LOC400410,0.109832563394945,9.61914569536424,2.22262131027079,0.0269866269862559,0.778338358038799,-3.54745061359837,1701,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TIAM2,11737763_a_at,LOC26230,0.254795559119568,5.3288940397351,2.2224498976868,0.0269983266893518,0.778338358038799,-3.54779016074482,1702,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LILRA2,11733767_a_at,LOC11027,0.0743894870739856,10.7578609271523,2.22225825647336,0.0270114123000945,0.778338358038799,-3.54816974840292,1703,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FAHD1,11724525_at,LOC81889,-0.102561695158143,6.93846026490066,-2.22203497541073,0.0270266652770305,0.778338358038799,-3.54861196593648,1704,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NPSR1,11752985_a_at,LOC387129,-0.053733929306747,2.3814238410596,-2.22196761730166,0.0270312681716744,0.778338358038799,-3.54874536308964,1705,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LILRA2,11736462_a_at,LOC11027,0.136646567963065,7.89451986754967,2.22178366556569,0.0270438419190021,0.778338358038799,-3.5491096443895,1706,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
OXER1,11732863_at,LOC165140,0.161591292299326,6.00848013245033,2.22146974134463,0.0270653114603326,0.778338358038799,-3.5497312442088,1707,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ATP6V0D1,11749317_a_at,LOC9114,0.111095896522248,9.05070860927152,2.22102443476273,0.0270957917137605,0.778338358038799,-3.55061284828235,1708,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PHF11,11760486_at,,0.046380847071277,2.15622516556291,2.22083422076433,0.0271088205157234,0.778338358038799,-3.55098937606064,1709,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ANKRD22,11732424_at,LOC118932,0.221766450281946,2.77453311258278,2.22078923804722,0.0271119024236009,0.778338358038799,-3.55107841460503,1710,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CCDC115,11754915_a_at,LOC84317,-0.0756883990574638,7.3659238410596,-2.22067514710931,0.0271197205167575,0.778338358038799,-3.55130423778288,1711,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RPA3-AS1,11745907_at,LOC729852,0.0501363044987349,2.32144701986755,2.22051067543127,0.0271309943967901,0.778338358038799,-3.55162976118439,1712,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CDAN1,11731794_x_at,LOC146059,-0.111693955320235,5.3771357615894,-2.21996849172098,0.0271681877296797,0.778338358038799,-3.55270268997807,1713,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RPEL1,11733939_at,LOC729020,-0.0457816596336375,2.28850331125828,-2.21993429498431,0.0271705350781232,0.778338358038799,-3.55277035351925,1714,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GPD1 || COX14,11720473_at,,0.0528505138368484,2.60306953642384,2.21983877640975,0.0271770926408631,0.778338358038799,-3.55295934649067,1715,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RASSF2,11739232_x_at,LOC9770,0.0495794484292126,11.3266390728477,2.2194474414853,0.0272039729889556,0.778338358038799,-3.55373355954641,1716,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NIN,11743378_a_at,LOC51199,0.115535833771355,6.06356622516556,2.2192876938178,0.0272149524994199,0.778338358038799,-3.5540495648735,1717,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ATG3,11753925_x_at,LOC64422,0.0812319958581099,8.01579470198675,2.21860260842926,0.0272620822410263,0.778338358038799,-3.55540451978755,1718,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CDK11A,11760214_at,,-0.0649352114351536,3.16292715231788,-2.2186017944122,0.0272621382825641,0.778338358038799,-3.55540612950219,1719,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CPPED1,11751164_a_at,LOC55313,0.110450366269653,8.43319205298013,2.21855897012601,0.0272650866894856,0.778338358038799,-3.5554908135098,1720,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
VCAN,11755009_s_at,LOC1462,0.0780887493535904,11.1157086092715,2.21855516254313,0.0272653488509357,0.778338358038799,-3.55549834283811,1721,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DAZAP1,11730964_a_at,LOC26528,-0.0762829205252999,5.16108278145695,-2.21848810969549,0.0272699659627287,0.778338358038799,-3.55563093486318,1722,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GPR97,11750979_a_at,LOC222487,0.17468324999787,6.75562251655629,2.21844982698452,0.0272726023301708,0.778338358038799,-3.5557066343467,1723,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
VTCN1,11749869_x_at,LOC79679,-0.0489653796901744,2.36896026490066,-2.2184092551498,0.0272753965810799,0.778338358038799,-3.55578685892342,1724,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
BPGM,11719581_a_at,LOC669,-0.31194927970255,7.4026821192053,-2.21837240325347,0.0272779348487086,0.778338358038799,-3.55585972666634,1725,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
KIAA0319,11740305_at,LOC9856,0.162322592229323,3.42621854304636,2.2176126824379,0.0273303082032665,0.778338358038799,-3.55736167254502,1726,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
IL3RA,11732469_at,LOC3563,-0.179419936213326,5.18904635761589,-2.21747054910678,0.0273401162154652,0.778338358038799,-3.55764261088687,1727,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
BAG1,11753334_x_at,LOC573,-0.165621444053125,9.32342715231788,-2.21738413273412,0.0273460809309434,0.778338358038799,-3.55781341153883,1728,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MMP2,11745767_a_at,LOC4313,0.0632962340060353,2.64646357615894,2.2172217664903,0.0273572909846567,0.778338358038799,-3.55813430859558,1729,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RPAIN,11744831_a_at,LOC84268,-0.0841494558738099,8.52095033112583,-2.21718358206675,0.0273599278837189,0.778338358038799,-3.55820977215442,1730,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
KLHL2,11748596_a_at,LOC11275,0.164630435327337,4.07105298013245,2.2168042661961,0.0273861342441584,0.778338358038799,-3.55895934287368,1731,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
