Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for final GE branch panel,Final selected panel size,Direction in AD
ICAM3,11762233_x_at,,0.0919881197154724,3.65684437086093,2.62157693380544,0.0091987110252918,0.68276212420132,-2.68919112855074,661,True,1000,Higher in AD
SNCA,11731447_x_at,LOC6622,-0.286387154277132,9.77585761589404,-2.62126828219862,0.009206853520426,0.68276212420132,-2.68990727884069,662,True,1000,Lower in AD
RANBP10,11730832_at,LOC57610,-0.194503593776121,6.77460927152318,-2.62126262525955,0.0092070028156599,0.68276212420132,-2.68992040363102,663,True,1000,Lower in AD
VEGFA,11741964_s_at,LOC7422,0.207566726983828,5.08918874172185,2.62090062210023,0.0092165611469433,0.68276212420132,-2.69076023921622,664,True,1000,Higher in AD
RASGRP4,11737426_a_at,LOC115727,0.151187565061847,5.19387417218543,2.62080329692022,0.0092191324386037,0.68276212420132,-2.69098601166424,665,True,1000,Higher in AD
UCP2,11729159_a_at,LOC7351,-0.101744315421668,9.70559271523179,-2.61992076438988,0.0092424779752302,0.68276212420132,-2.69303292400784,666,True,1000,Lower in AD
NMI,11757938_s_at,LOC9111,0.0991707227243561,9.93543708609272,2.61987157573916,0.0092437807158162,0.68276212420132,-2.69314699100447,667,True,1000,Higher in AD
FAM53C,11719058_a_at,LOC51307,0.10794347689197,3.57684437086093,2.61978504232808,0.0092460729162704,0.68276212420132,-2.6933476544308,668,True,1000,Higher in AD
STK4,11760475_at,,0.124886385545378,9.14466556291391,2.61851884024182,0.0092796719445645,0.68276212420132,-2.69628314568729,669,True,1000,Higher in AD
BNC1,11735400_a_at,LOC646,0.0478987495020818,2.01661589403973,2.61805176162313,0.0092920936249216,0.68276212420132,-2.69736565359928,670,True,1000,Higher in AD
FRZB,11720326_a_at,LOC2487,0.0432353850000288,1.94234105960265,2.61677677301827,0.0093260771334442,0.68276212420132,-2.7003196501031,671,True,1000,Higher in AD
SNORA71D,11757170_at,LOC677840,-0.0513977440941338,2.02988079470199,-2.61665557386741,0.0093293133653628,0.68276212420132,-2.70060038285366,672,True,1000,Lower in AD
BASP1,11744441_a_at,LOC10409,0.0992427739679435,11.0182185430464,2.61658650764929,0.0093311580060516,0.68276212420132,-2.70076035492333,673,True,1000,Higher in AD
PDE6B,11738198_at,LOC5158,-0.17080203350474,2.82422847682119,-2.61617203162401,0.0093422348245065,0.68276212420132,-2.70172028530605,674,True,1000,Lower in AD
MXD3,11725748_a_at,LOC83463,0.136457885995412,4.09521523178808,2.6158397242789,0.0093511242096783,0.68276212420132,-2.70248980779266,675,True,1000,Higher in AD
WDFY3,11735911_a_at,LOC23001,0.183088435554529,4.88983443708609,2.61498711827197,0.0093739665419833,0.68276212420132,-2.70446375807323,676,True,1000,Higher in AD
ZNF117,11739974_at,LOC51351,0.244532359067246,5.569,2.61494338566692,0.0093751395383275,0.68276212420132,-2.70456499113812,677,True,1000,Higher in AD
BTN3A2 || BTN3A1,11746286_s_at,,-0.16502971680078,6.70822516556291,-2.61465024469159,0.0093830055663683,0.68276212420132,-2.70524351786573,678,True,1000,Lower in AD
IFIT1B,11737280_at,LOC439996,-0.403077065509998,5.57700993377483,-2.61413267598968,0.0093969082459623,0.68276212420132,-2.70644134569487,679,True,1000,Lower in AD
,11762324_at,,0.0852963287559902,2.84119867549669,2.61398013377311,0.0094010092831348,0.68276212420132,-2.70679433659136,680,True,1000,Higher in AD
NCF1B,11747444_s_at,LOC654816,0.157979214504588,5.63359933774834,2.61232348903823,0.0094456509686277,0.683705591045879,-2.71062663984865,681,True,1000,Higher in AD
,11764023_at,,0.213569563692947,4.21219205298013,2.61213887426845,0.0094506375412518,0.683705591045879,-2.71105356463495,682,True,1000,Higher in AD
VPS39,11750666_a_at,LOC23339,0.105257898938815,3.82896688741722,2.61195774318152,0.0094555323104591,0.683705591045879,-2.71147240545358,683,True,1000,Higher in AD
GPN1,11741212_a_at,LOC11321,-0.0992337465284243,6.32162913907285,-2.61108021600878,0.0094792782245463,0.684420518124919,-2.71350117565264,684,True,1000,Lower in AD
WDR41,11749354_x_at,LOC55255,0.124081871808227,4.50065562913907,2.60868461865961,0.009544375532932,0.687476568952939,-2.71903629687058,685,True,1000,Higher in AD
PLBD1,11744282_at,LOC79887,0.09666104712124,10.6117649006623,2.60849864976381,0.0095494457194694,0.687476568952939,-2.71946578310402,686,True,1000,Higher in AD
OR1J1,11738755_at,LOC347168,-0.0987081523862292,2.7918940397351,-2.60629010296107,0.0096098435223036,0.688515517697222,-2.72456408877659,687,True,1000,Lower in AD
DCAF6,11743649_a_at,LOC55827,-0.184307353862274,7.84795364238411,-2.60625508830387,0.0096108038289443,0.688515517697222,-2.72464488505256,688,True,1000,Lower in AD
TCF3,11745937_a_at,LOC6929,-0.116736623025643,5.03368874172185,-2.60521562069665,0.0096393513025584,0.688515517697222,-2.7270429847989,689,True,1000,Lower in AD
ATG14,11725487_at,LOC22863,-0.224208238684215,3.75424503311258,-2.6051317362892,0.0096416583759865,0.688515517697222,-2.72723647030961,690,True,1000,Lower in AD
PPP1R21,11744882_a_at,LOC129285,0.12097478018708,5.75310927152318,2.6039680510708,0.0096737142923801,0.688515517697222,-2.72991998374131,691,True,1000,Higher in AD
CCDC40,11762027_at,,0.0694401581554385,2.99633774834437,2.60374173395269,0.0096799597055875,0.688515517697222,-2.73044174926791,692,True,1000,Higher in AD
METTL20,11741765_a_at,LOC254013,0.128941193288454,5.9057880794702,2.60343028410301,0.0096885603347833,0.688515517697222,-2.73115971452581,693,True,1000,Higher in AD
FBXL2,11755039_s_at,LOC25827,-0.0673712670292471,2.44128476821192,-2.60212470116023,0.0097246883067599,0.688515517697222,-2.73416850139148,694,True,1000,Lower in AD
CA4,11730973_a_at,LOC762,0.227717833000208,5.6379701986755,2.60149442177775,0.0097421724929201,0.688515517697222,-2.73562050049704,695,True,1000,Higher in AD
F5,11723553_at,LOC2153,0.180179816123758,7.73906291390728,2.6001077845679,0.0097807374805973,0.688515517697222,-2.73881377229325,696,True,1000,Higher in AD
CDYL,11741967_a_at,LOC9425,-0.173416915039549,5.03505298013245,-2.59953903619168,0.0097965949443777,0.688515517697222,-2.74012306821621,697,True,1000,Lower in AD
PPP1R3B,11721034_at,LOC79660,0.166899186852223,8.71075165562914,2.59923501572446,0.0098050808810274,0.688515517697222,-2.7408228314014,698,True,1000,Higher in AD
RECQL5,11737189_at,LOC9400,-0.116457654717574,4.2172417218543,-2.5991877467235,0.0098064008628041,0.688515517697222,-2.740931623352,699,True,1000,Lower in AD
NBN,11720396_x_at,LOC4683,0.113528269879257,6.7601357615894,2.59834458565543,0.0098299727974105,0.688515517697222,-2.74287188404336,700,True,1000,Higher in AD
APOBEC3D,11740503_x_at,LOC140564,-0.103651473071495,9.30077483443709,-2.59786707664134,0.0098433448296436,0.688515517697222,-2.74397044985809,701,True,1000,Lower in AD
CPD,11727130_a_at,LOC1362,0.204991251477425,7.37739072847682,2.59759717743896,0.0098509102168363,0.688515517697222,-2.74459129981086,702,True,1000,Higher in AD
FCGR2A || FCGR2C,11749587_x_at,,0.0787595731177506,10.6542450331126,2.59664938846079,0.0098775184008409,0.688515517697222,-2.7467710153485,703,True,1000,Higher in AD
PUS1,11718028_x_at,LOC80324,-0.0901607639252861,6.4119701986755,-2.59654342147268,0.0098804973093879,0.688515517697222,-2.74701467010564,704,True,1000,Lower in AD
RAB11FIP3,11741472_a_at,LOC9727,-0.12071383281225,6.34837086092715,-2.59595617959134,0.0098970202428881,0.688515517697222,-2.74836477075834,705,True,1000,Lower in AD
TNS1,11716559_x_at,LOC7145,-0.396758698194989,7.83741721854305,-2.59541505420702,0.0099122675168617,0.688515517697222,-2.74960858979514,706,True,1000,Lower in AD
NUDT4 || NUDT4P2 || NUDT4P1,11758559_s_at,,-0.349919511187021,7.6946523178808,-2.59522700332032,0.0099175711434498,0.688515517697222,-2.75004078168583,707,True,1000,Lower in AD
NRBF2,11718372_x_at,LOC29982,0.154777101325596,7.80562582781457,2.59427942675469,0.0099443344593959,0.688515517697222,-2.7522181158765,708,True,1000,Higher in AD
TCL1A,11723206_at,LOC8115,-0.323526319260996,7.97293377483444,-2.59351511944377,0.0099659686158272,0.688515517697222,-2.75397378394329,709,True,1000,Lower in AD
TNS1,11716558_at,LOC7145,-0.392506407039449,7.52487417218543,-2.59193523535677,0.0100108217519154,0.688515517697222,-2.75760132870357,710,True,1000,Lower in AD
AMN1,11723262_at,LOC196394,0.184873745662646,5.63381456953642,2.59188700656765,0.0100121938118886,0.688515517697222,-2.75771203290242,711,True,1000,Higher in AD
EPB41L5,11718953_a_at,LOC57669,0.077808222257339,2.27396026490066,2.59134342013823,0.0100276699370765,0.688515517697222,-2.75895964374468,712,True,1000,Higher in AD
DCAF6,11756205_x_at,LOC55827,-0.188794837494427,7.97112913907285,-2.59120980662225,0.0100314772447064,0.688515517697222,-2.75926626828407,713,True,1000,Lower in AD
CKLF,11760623_at,LOC51192,0.203303169858804,7.60005298013245,2.59053999977969,0.0100505828507974,0.688515517697222,-2.7608031555066,714,True,1000,Higher in AD
NAIP,11736899_x_at,LOC4671,0.17294902943879,5.55488741721854,2.59034256320323,0.0100562207537661,0.688515517697222,-2.76125610609887,715,True,1000,Higher in AD
ATP10B,11763564_a_at,,0.0565507416622606,2.27039735099338,2.59015411116101,0.0100616047388687,0.688515517697222,-2.76168841409934,716,True,1000,Higher in AD
NAF1,11742281_at,LOC92345,0.0532975214735351,3.04545033112583,2.58968450295775,0.0100750324478024,0.688515517697222,-2.76276556259129,717,True,1000,Higher in AD
PHF23,11723229_s_at,LOC79142,0.0754583474420095,8.14868543046358,2.58752753035716,0.0101369139214616,0.688515517697222,-2.76771065967568,718,True,1000,Higher in AD
CXCR1,11733003_a_at,LOC3577,0.100359570126052,11.2135430463576,2.5873043374018,0.0101433364907413,0.688515517697222,-2.76822213012127,719,True,1000,Higher in AD
CRB2,11733528_at,LOC286204,-0.0566018919320647,2.2566357615894,-2.58690810589987,0.0101547473636537,0.688515517697222,-2.76913003335813,720,True,1000,Lower in AD
MSL1,11745752_a_at,LOC339287,0.124682873771659,7.86290397350993,2.58539106761468,0.0101985420405747,0.688515517697222,-2.77260486827383,721,True,1000,Higher in AD
PCNX,11722108_at,LOC22990,0.215092038623246,6.9779238410596,2.58508396222128,0.0102074282641342,0.688515517697222,-2.77330806885115,722,True,1000,Higher in AD
CCND1,11721257_at,LOC595,0.0713564890799183,2.52177483443709,2.58427592052675,0.0102308423912325,0.688515517697222,-2.77515791814766,723,True,1000,Higher in AD
BAG1,11754751_x_at,LOC573,-0.179696968577235,10.3275132450331,-2.58368697771873,0.010247938085287,0.688515517697222,-2.77650583756961,724,True,1000,Lower in AD
PTCH1,11751322_a_at,LOC5727,-0.146551936235178,2.46208278145695,-2.5829889567518,0.0102682331652193,0.688515517697222,-2.77810302645626,725,True,1000,Lower in AD
GPER1,11732412_a_at,LOC2852,0.100141343452942,3.4732119205298,2.58293729811631,0.0102697365768845,0.688515517697222,-2.77822121373467,726,True,1000,Higher in AD
PTRF,11730730_s_at,LOC284119,0.0782809003072862,4.86347350993378,2.5820448258799,0.0102957411355221,0.688515517697222,-2.78026270218089,727,True,1000,Higher in AD
PIP4K2A,11739347_a_at,LOC5305,-0.244968380622621,7.55857947019868,-2.58193040085104,0.01029907947028,0.688515517697222,-2.7805243954854,728,True,1000,Lower in AD
SSBP3,11740116_s_at,LOC23648,-0.157805670782873,8.19669205298013,-2.58187892184182,0.0103005816791771,0.688515517697222,-2.78064212584571,729,True,1000,Lower in AD
POMT1,11741111_a_at,LOC10585,-0.129336996397642,4.29583443708609,-2.58046539913779,0.0103419063316282,0.688515517697222,-2.78387392029213,730,True,1000,Lower in AD
PSMB2,11760100_x_at,LOC5690,0.121849985735678,2.97395364238411,2.57910688671455,0.0103817624179482,0.688515517697222,-2.78697835412492,731,True,1000,Higher in AD
TRMT10B,11732493_x_at,LOC158234,-0.121189874853304,6.23372185430464,-2.57909625986392,0.0103820747295897,0.688515517697222,-2.78700263216369,732,True,1000,Lower in AD
OR4C13,11742361_at,LOC283092,-0.0698719594589528,2.72752649006623,-2.57784021926789,0.0104190476421728,0.688515517697222,-2.78987150380333,733,True,1000,Lower in AD
TSC22D4,11754280_a_at,LOC81628,0.109815030763928,6.52948344370861,2.5778201719689,0.0104196387094908,0.688515517697222,-2.78991728223848,734,True,1000,Higher in AD
SAMSN1,11753348_a_at,LOC64092,0.138611389865954,6.13828476821192,2.5775617736221,0.010427259917377,0.688515517697222,-2.79050731002707,735,True,1000,Higher in AD
C5ORF58,11731876_at,,0.160937189134878,3.3064238410596,2.57747234713898,0.0104298986253197,0.688515517697222,-2.79071149368436,736,True,1000,Higher in AD
OSBPL2,11721465_a_at,LOC9885,0.115627048606539,8.96204966887417,2.57746398125151,0.0104301455081668,0.688515517697222,-2.79073059481161,737,True,1000,Higher in AD
KPNA1,11734669_at,LOC3836,0.0956997878337977,7.94620198675497,2.57698090490113,0.010444410275073,0.688515517697222,-2.79183346226403,738,True,1000,Higher in AD
PISD,11716201_x_at,LOC23761,0.168968752248431,6.4790761589404,2.57582537987455,0.010478602580173,0.688515517697222,-2.79447073702132,739,True,1000,Higher in AD
CD46,11751550_x_at,LOC4179,0.160567437643301,4.64884437086093,2.57516641597082,0.0104981462834931,0.688515517697222,-2.79597419729081,740,True,1000,Higher in AD
DCAF6,11726428_a_at,LOC55827,-0.179596902891719,7.84965562913907,-2.57468377119618,0.0105124813425757,0.688515517697222,-2.79707514386882,741,True,1000,Lower in AD
SLC38A4,11725512_a_at,LOC55089,-0.0430128130631208,2.07676158940397,-2.57444841904236,0.0105194778951187,0.688515517697222,-2.7976119273396,742,True,1000,Lower in AD
EXOSC7,11731563_a_at,LOC23016,-0.0976543446476722,6.94267549668874,-2.57358880464331,0.0105450679092942,0.688515517697222,-2.7995721105147,743,True,1000,Lower in AD
ZNF169,11759751_at,,-0.13441251164194,4.54497682119205,-2.573264319629,0.0105547420200479,0.688515517697222,-2.80031187325656,744,True,1000,Lower in AD
MACROD2,11737208_a_at,LOC140733,-0.286394908343293,4.2263642384106,-2.57294773307557,0.0105641882937281,0.688515517697222,-2.80103354340557,745,True,1000,Lower in AD
CDCA7L,11717436_a_at,LOC55536,-0.160417005207959,8.81840728476821,-2.57265634843177,0.0105728892737522,0.688515517697222,-2.80169769016569,746,True,1000,Lower in AD
CBS,11744285_a_at,LOC875,0.219865559250219,2.56818543046358,2.57220066269798,0.0105865092593801,0.688515517697222,-2.80273618122001,747,True,1000,Higher in AD
SLC6A6,11721991_a_at,LOC6533,0.150904160447658,6.66260264900662,2.57209022582024,0.0105898124660103,0.688515517697222,-2.8029878364267,748,True,1000,Higher in AD
ATL3,11721843_a_at,LOC25923,0.108022972795909,5.88665231788079,2.57201841019232,0.0105919609915045,0.688515517697222,-2.80315147892635,749,True,1000,Higher in AD
NR5A2,11738122_a_at,LOC2494,0.0546780729702309,2.19308278145695,2.57144345385985,0.0106091761504769,0.688515517697222,-2.80446144480169,750,True,1000,Higher in AD
MT1JP || MT1M,11753736_s_at,,0.120472456031604,2.52457947019868,2.57057182553152,0.0106353218637811,0.688515517697222,-2.80644680850771,751,True,1000,Higher in AD
AKIRIN1,11730741_a_at,LOC79647,0.10564377247271,6.90596026490066,2.57018922684708,0.0106468166234981,0.688515517697222,-2.80731807554124,752,True,1000,Higher in AD
TBX15,11729001_a_at,LOC6913,-0.0586221063093939,2.28521523178808,-2.57000165938041,0.0106524559381822,0.688515517697222,-2.80774516556767,753,True,1000,Lower in AD
GSTM2P1,11745705_at,LOC442245,-0.0617115128299863,2.37526821192053,-2.56969642235472,0.0106616387571823,0.688515517697222,-2.80844012500969,754,True,1000,Lower in AD
PRPF4,11729594_s_at,LOC9128,-0.0607729882853732,8.33733774834437,-2.56882111252284,0.0106880110178085,0.688515517697222,-2.81043258222157,755,True,1000,Lower in AD
LGALS3,11725937_a_at,LOC3958,-0.1544375174205,10.1455529801325,-2.56802618652608,0.0107120118837662,0.688515517697222,-2.81224150230384,756,True,1000,Lower in AD
RTN3,11741316_x_at,LOC10313,0.0906097283639067,9.80567549668874,2.56795394275294,0.0107141954951341,0.688515517697222,-2.81240587256372,757,True,1000,Higher in AD
HPD,11727840_at,LOC3242,0.188811251314085,3.09441059602649,2.56779945813377,0.0107188662201154,0.688515517697222,-2.81275734380965,758,True,1000,Higher in AD
CD79A,11719716_a_at,LOC973,-0.257188503768595,7.91798013245033,-2.56777049127785,0.0107197422135117,0.688515517697222,-2.81282324467726,759,True,1000,Lower in AD
USB1,11761191_a_at,LOC79650,0.0854136220152943,2.63601986754967,2.56769893983577,0.0107219062914094,0.688515517697222,-2.81298602431035,760,True,1000,Higher in AD
UCP2,11729160_x_at,LOC7351,-0.103154186356077,9.66409602649007,-2.56739707643495,0.0107310404672784,0.688515517697222,-2.81367271640083,761,True,1000,Lower in AD
SV2B,11746334_a_at,LOC9899,-0.0658706755454592,2.76830794701987,-2.56658407130354,0.0107556760267656,0.688515517697222,-2.81552179350822,762,True,1000,Lower in AD
PPM1F,11716962_a_at,LOC9647,0.110537322729228,9.56912251655629,2.56650621454205,0.0107580378799633,0.688515517697222,-2.81569883956516,763,True,1000,Higher in AD
NBN,11755809_a_at,LOC4683,0.247610372825322,5.49133112582781,2.56587227297814,0.0107772863082873,0.688515517697222,-2.81714023042365,764,True,1000,Higher in AD
FXYD6,11747156_x_at,LOC53826,0.125940001159981,4.56782119205298,2.56570337865716,0.0107824196508599,0.688515517697222,-2.81752418765021,765,True,1000,Higher in AD
NPL,11759566_a_at,LOC80896,0.127946711437383,8.42068874172185,2.56546367199612,0.0107897090008964,0.688515517697222,-2.81806908531855,766,True,1000,Higher in AD
FCGR2A || FCGR2C,11751242_s_at,,0.0756905713698412,11.3308311258278,2.56540400861362,0.0107915240162774,0.688515517697222,-2.81820470370513,767,True,1000,Higher in AD
RBCK1,11752690_a_at,LOC10616,0.124100754995044,5.08567218543046,2.56500332311793,0.0108037203091872,0.688515517697222,-2.81911540759712,768,True,1000,Higher in AD
HDGF2*,11739812_a_at,LOC50810,0.173354468867474,4.70519205298013,2.56498622572783,0.0108042410031005,0.688515517697222,-2.81915426463499,769,True,1000,Higher in AD
IGLL1,11728026_x_at,LOC3543,0.0657688173254258,2.41594370860927,2.56442755851501,0.0108212673207845,0.688515517697222,-2.82042380526323,770,True,1000,Higher in AD
APC,11731561_a_at,LOC324,0.162497432641275,3.83008278145695,2.56433152200531,0.0108241966072717,0.688515517697222,-2.82064201642547,771,True,1000,Higher in AD
TMEM132A,11723445_a_at,LOC54972,0.0991393583535761,3.37281125827815,2.56368626247845,0.0108438965606766,0.688515517697222,-2.82210795306201,772,True,1000,Higher in AD
LOC100294341 || ARL17B || LOC100996709 || ARL17A,11739780_s_at,,-0.129494019395007,3.44690066225166,-2.56333083407342,0.0108547615636012,0.688515517697222,-2.82291528500824,773,True,1000,Lower in AD
UCP2,11757654_x_at,LOC7351,-0.0873779605221023,10.3426887417219,-2.5627309148152,0.0108731224072681,0.688515517697222,-2.82427771966922,774,True,1000,Lower in AD
OARD1,11735714_a_at,LOC221443,-0.0754854356867951,9.36020529801324,-2.56197978542035,0.0108961502252469,0.688515517697222,-2.82598312863352,775,True,1000,Lower in AD
PPA2,11760715_at,LOC27068,0.112678067615762,3.07535430463576,2.56153343745142,0.0109098548034836,0.688515517697222,-2.82699631800232,776,True,1000,Higher in AD
ZNF467,11764041_at,,0.177949736401755,6.16199668874172,2.56074317652572,0.010934156578794,0.688515517697222,-2.82878976134385,777,True,1000,Higher in AD
SREBF2,11723664_a_at,LOC6721,-0.099243569537118,4.52015894039735,-2.5606649484924,0.0109365648425613,0.688515517697222,-2.82896726584935,778,True,1000,Lower in AD
TMEM144,11741275_a_at,LOC55314,0.284818701387073,4.16435761589404,2.56062302042774,0.010937855800393,0.688515517697222,-2.82906240123317,779,True,1000,Higher in AD
METTL4,11734916_a_at,LOC64863,0.131404448404665,4.38775165562914,2.56058669543118,0.0109389743507596,0.688515517697222,-2.82914482197428,780,True,1000,Higher in AD
AGO4,11739597_at,LOC192670,0.117185002437319,7.83086092715232,2.5603920316149,0.0109449703463533,0.688515517697222,-2.8295864915635,781,True,1000,Higher in AD
RAB8B,11751370_a_at,LOC51762,0.0899297304920514,5.11819205298013,2.55873457275642,0.0109961420693306,0.688515517697222,-2.83334577690349,782,True,1000,Higher in AD
SLC6A6,11721993_at,LOC6533,0.0831120823232746,10.9945231788079,2.55856771737743,0.0110013053134234,0.688515517697222,-2.83372409333773,783,True,1000,Higher in AD
ADAT2,11732564_at,LOC134637,-0.161703318034093,3.85472185430464,-2.55802620581809,0.0110180769957348,0.688515517697222,-2.83495171748859,784,True,1000,Lower in AD
RPIA,11744116_s_at,LOC22934,-0.165931559351317,9.76882119205298,-2.55764307357533,0.0110299571454421,0.688515517697222,-2.83582014101646,785,True,1000,Lower in AD
CD58,11737835_at,LOC965,0.132771784281151,3.63246688741722,2.55701668478446,0.0110494048226746,0.688515517697222,-2.83723967292629,786,True,1000,Higher in AD
PRIMA1,11724340_at,LOC145270,-0.0496649591328555,2.31915894039735,-2.55678980572596,0.0110564563529156,0.688515517697222,-2.83775374797765,787,True,1000,Lower in AD
ATXN7,11731023_a_at,LOC6314,0.138317185094073,8.37760927152318,2.5567046795685,0.0110591031587654,0.688515517697222,-2.83794662029062,788,True,1000,Higher in AD
DHRS7,11744861_a_at,LOC51635,0.0550424818165248,10.5924238410596,2.55649554955347,0.0110656079871171,0.688515517697222,-2.83842042503465,789,True,1000,Higher in AD
ABL1,11740485_a_at,LOC25,-0.115510973477311,4.49859602649007,-2.55608408096824,0.0110784163745747,0.688515517697222,-2.83935253998129,790,True,1000,Lower in AD
KCNJ2,11730465_at,LOC3759,0.150275469103417,9.84264238410596,2.5559266583676,0.0110833201989785,0.688515517697222,-2.83970911737366,791,True,1000,Higher in AD
PFKFB3,11717732_s_at,LOC5209,0.122706385552119,9.0726523178808,2.55588086807346,0.0110847469625428,0.688515517697222,-2.83981283288156,792,True,1000,Higher in AD
KRT33B,11735568_at,LOC3884,0.0648772457412177,2.58696026490066,2.55539981035006,0.0110997459832143,0.688515517697222,-2.84090232674299,793,True,1000,Higher in AD
CKAP4,11726583_s_at,LOC10970,0.0948145951055148,10.4129072847682,2.55488983998912,0.0111156662612512,0.688515517697222,-2.84205708813684,794,True,1000,Higher in AD
VNN2,11746356_a_at,LOC8875,0.180909946383691,9.14871523178808,2.55486985411136,0.0111162905961886,0.688515517697222,-2.84210233907753,795,True,1000,Higher in AD
ICAM3,11755072_a_at,LOC3385,0.0552583840239935,11.8107715231788,2.55464127768448,0.0111234332773631,0.688515517697222,-2.84261984543055,796,True,1000,Higher in AD
TMEM97,11721632_a_at,LOC27346,-0.134504117341801,4.698,-2.55458616686167,0.0111251560233709,0.688515517697222,-2.84274461197727,797,True,1000,Lower in AD
CCP110,11745800_a_at,LOC9738,-0.0611622348375228,2.3506357615894,-2.55447515422347,0.0111286269646963,0.688515517697222,-2.84299592802562,798,True,1000,Lower in AD
FCAR,11761102_x_at,,0.19426526510638,7.19328476821192,2.55410045980225,0.0111403493676314,0.688515517697222,-2.84384410341207,799,True,1000,Higher in AD
TMEM144,11741276_s_at,LOC55314,0.314205787688246,4.11862582781457,2.55368979735465,0.0111532096982501,0.688515517697222,-2.84477356142994,800,True,1000,Higher in AD
SSBP3,11722640_s_at,LOC23648,-0.15505457002754,8.14521523178808,-2.55293020990692,0.0111770319158055,0.688557219392369,-2.84649237074994,801,True,1000,Lower in AD
FCHSD2,11718185_a_at,LOC9873,0.142137590448522,6.13098344370861,2.55277930732445,0.0111817699338412,0.688557219392369,-2.84683377802221,802,True,1000,Higher in AD
ENSG00000229766,11762141_a_at,,-0.052234331317899,2.28095364238411,-2.5518996749051,0.0112094242085801,0.689400527976258,-2.84882350618101,803,True,1000,Lower in AD
MIR600HG,11744420_at,LOC81571,-0.229723726560145,6.06703311258278,-2.55004268296203,0.0112680056945765,0.691858317846418,-2.85302187422581,804,True,1000,Lower in AD
KAZN,11719885_a_at,LOC23254,0.196656341410652,2.96301986754967,2.5486867364707,0.0113109534052181,0.691858317846418,-2.85608561629251,805,True,1000,Higher in AD
VAV2,11744302_a_at,LOC7410,-0.0990544140692134,4.15264569536424,-2.54805214302191,0.011331103397213,0.691858317846418,-2.85751893754874,806,True,1000,Lower in AD
USF2,11718357_x_at,LOC7392,-0.0741850474699,9.18196688741722,-2.54765027327231,0.011343880364999,0.691858317846418,-2.85842644260683,807,True,1000,Lower in AD
EIF4G3,11751928_x_at,,0.106650027089148,6.71767880794702,2.54745903508676,0.0113499650672457,0.691858317846418,-2.85885825007606,808,True,1000,Higher in AD
CFLAR,11756996_x_at,LOC8837,0.116309934130634,8.46714900662252,2.54721042492035,0.0113578795503559,0.691858317846418,-2.85941955476401,809,True,1000,Higher in AD
RXRG,11727086_at,LOC6258,-0.0596163900978899,2.27832450331126,-2.54668289063631,0.0113746898705234,0.691858317846418,-2.86061043306322,810,True,1000,Lower in AD
CRISPLD2,11723030_at,LOC83716,0.127027992280191,10.767417218543,2.54634039166188,0.0113856157671072,0.691858317846418,-2.86138347887176,811,True,1000,Higher in AD
USB1,11717149_a_at,LOC79650,0.116099661454034,6.23477152317881,2.54629461671391,0.0113870767210055,0.691858317846418,-2.86148678884312,812,True,1000,Higher in AD
BIN3,11720802_s_at,LOC55909,0.0795357369918131,8.8907417218543,2.54621935774335,0.0113894790509281,0.691858317846418,-2.86165663777205,813,True,1000,Higher in AD
FBXO7,11739400_s_at,LOC25793,-0.12047323079678,11.0240231788079,-2.54564919094187,0.0114076939509869,0.691929936812986,-2.86294326866567,814,True,1000,Lower in AD
SLC22A15,11753095_a_at,LOC55356,0.0800125272097126,2.31047682119205,2.54530571599492,0.0114186793525004,0.691929936812986,-2.86371821708688,815,True,1000,Higher in AD
ACOX1,11750711_a_at,LOC51,0.173846647286315,7.51330132450331,2.54320546943187,0.0114860573131007,0.695159836353912,-2.86845462576896,816,True,1000,Higher in AD
OLFML1,11751274_a_at,LOC283298,-0.0746212813836467,2.79592715231788,-2.54131590185772,0.0115469792963299,0.697918890394477,-2.87271273147433,817,True,1000,Lower in AD
SKAP2,11758114_x_at,LOC8935,0.0637621079768023,11.0910860927152,2.54091602431864,0.011559908726009,0.697918890394477,-2.87361346115926,818,True,1000,Higher in AD
PODN,11747940_a_at,LOC127435,0.0532776641965048,2.33863907284768,2.54015561491618,0.0115845310277121,0.698551464388997,-2.8753259208851,819,True,1000,Higher in AD
ZNF438,11737606_s_at,LOC220929,0.172961788436393,6.11519205298013,2.53901190932724,0.0116216526584715,0.699935290477163,-2.8779006519478,820,True,1000,Higher in AD
PNOC,11725242_at,LOC5368,-0.206664631502327,5.74109271523179,-2.53731545548932,0.0116769103809578,0.70142457503199,-2.88171770305112,821,True,1000,Lower in AD
IL27,11735577_at,LOC246778,0.071904062881805,3.21782450331126,2.53658404771209,0.0117008063335779,0.70142457503199,-2.88336263268523,822,True,1000,Higher in AD
TLDC1,11730348_at,LOC57707,-0.116694467228514,3.84570198675497,-2.53644654194594,0.011705303674212,0.70142457503199,-2.88367183142094,823,True,1000,Lower in AD
SLC11A1,11748920_x_at,LOC6556,0.188484297885074,7.84492052980132,2.53633665948772,0.0117088986591903,0.70142457503199,-2.88391890423564,824,True,1000,Higher in AD
CA14,11723099_a_at,LOC23632,0.0402390016590074,1.83999337748344,2.53502686925168,0.0117518264532241,0.70142457503199,-2.88686320644665,825,True,1000,Higher in AD
