Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for 464-gene panel,Direction in AD,Selected for final GE branch panel,Final GE branch panel,Final GE branch panel size
LRRC3B,11729563_a_at,LOC116135,0.0059855936365073,2.61086092715232,0.298332212058836,0.765656136296486,0.994080978297245,-5.72830691534987,38029,False,Higher in AD,False,,
ABI1,11733047_a_at,LOC10006,0.0189021501404287,7.30979801324503,0.298260141076,0.76571108471327,0.994080978297245,-5.72832641610725,38030,False,Higher in AD,False,,
RYR2,11726496_at,LOC6262,0.0059689065202144,2.21695033112583,0.298249963168611,0.765718844657096,0.994080978297245,-5.72832916963644,38031,False,Higher in AD,False,,
GNB1L,11745605_a_at,LOC54584,-0.0108228335600997,3.68993708609272,-0.298231075986847,0.765733244877209,0.994080978297245,-5.72833427912243,38032,False,Lower in AD,False,,
PRRC2C,11716567_a_at,LOC23215,-0.0160580401115081,9.25546026490066,-0.298171784646231,0.765778451110177,0.994080978297245,-5.72835031690897,38033,False,Lower in AD,False,,
POU2F2,11761469_at,LOC5452,0.0109376414146677,3.13805960264901,0.298168797587384,0.765780728591751,0.994080978297245,-5.72835112479781,38034,False,Higher in AD,False,,
GFAP,11749591_s_at,LOC2670,-0.0053050627747808,1.91565231788079,-0.298167394902107,0.765781798069165,0.994080978297245,-5.72835150416946,38035,False,Lower in AD,False,,
OTUD4,11741895_a_at,LOC54726,-0.0109352977144558,2.16077814569536,-0.298167284615309,0.765781882157355,0.994080978297245,-5.7283515339977,38036,False,Lower in AD,False,,
SUSD5,11733462_at,LOC26032,-0.0072323964681466,2.38797682119205,-0.298150908952913,0.765794367815036,0.994080978297245,-5.72835596284203,38037,False,Lower in AD,False,,
SRSF5,11754349_a_at,LOC6430,-0.0099439116059059,10.0259271523179,-0.298144890485513,0.765798956623326,0.994080978297245,-5.72835759049254,38038,False,Lower in AD,False,,
FAM216A,11761545_x_at,,0.0158805907871376,3.80117218543046,0.298138917288127,0.76580351092345,0.994080978297245,-5.72835920586763,38039,False,Higher in AD,False,,
DNAH8,11732732_a_at,LOC1769,0.0091761916609715,2.84509933774834,0.298099603548889,0.765833486122373,0.994080978297245,-5.72836983696026,38040,False,Higher in AD,False,,
SYNPO2,11731555_at,LOC171024,0.0090594131732034,2.25705960264901,0.298096438685956,0.765835899222737,0.994080978297245,-5.72837069273117,38041,False,Higher in AD,False,,
GOLGA8A || GOLGA8B,11745913_s_at,,-0.0068360317392217,2.27904635761589,-0.298020799187197,0.765893572447804,0.994080978297245,-5.72839114275881,38042,False,Lower in AD,False,,
AP3D1,11742928_a_at,LOC8943,-0.0096879973895643,8.26524503311258,-0.297907319728952,0.765980100140783,0.994080978297245,-5.72842181353725,38043,False,Lower in AD,False,,
RPRM,11722534_at,LOC56475,0.0228547060838742,2.6496357615894,0.29789191648513,0.765991845286912,0.994080978297245,-5.72842597576515,38044,False,Higher in AD,False,,
CDHR3,11746999_a_at,LOC222256,0.006444552691697,2.26542715231788,0.297822424673106,0.766044834244804,0.994080978297245,-5.72844475100347,38045,False,Higher in AD,False,,
RSPH9,11725494_at,LOC221421,0.0238775086616188,3.13876490066225,0.297812127878833,0.766052685859046,0.994080978297245,-5.72844753261019,38046,False,Higher in AD,False,,
SLC4A4,11717821_a_at,LOC8671,-0.0047897389980344,2.05679139072848,-0.297768941865386,0.766085616751688,0.994080978297245,-5.72845919796173,38047,False,Lower in AD,False,,
SUCLG1,11715899_a_at,LOC8802,0.0064134190525716,9.18501986754967,0.297738397855572,0.766108907917111,0.994080978297245,-5.72846744745045,38048,False,Higher in AD,False,,
PIK3R3,11730844_a_at,LOC8503,0.007646528910289,2.64711589403974,0.297623238248821,0.766196724147468,0.994080978297245,-5.72849854276493,38049,False,Higher in AD,False,,
BCAM,11744043_x_at,LOC4059,0.0100186922941799,4.07279139072848,0.297589211917651,0.766222671880058,0.994080978297245,-5.72850772822966,38050,False,Higher in AD,False,,
PDE3B,11730473_at,LOC5140,0.0358421428963268,4.09801986754967,0.297563473022463,0.766242299971123,0.994080978297245,-5.72851467579007,38051,False,Higher in AD,False,,
SIPA1L3,11734998_at,LOC23094,-0.0062219244204475,2.10324834437086,-0.29755711297833,0.766247150067543,0.994080978297245,-5.72851639242975,38052,False,Lower in AD,False,,
KCNIP4-IT1,11763932_at,,-0.0060573256375961,1.98935099337748,-0.297548971943053,0.766253358340737,0.994080978297245,-5.72851858972331,38053,False,Lower in AD,False,,
RIN2,11752570_a_at,LOC54453,0.0078928489547125,2.4976821192053,0.297539399940405,0.766260657874826,0.994080978297245,-5.72852117316303,38054,False,Higher in AD,False,,
SORBS1,11749118_a_at,LOC10580,-0.00700335777299,2.36166556291391,-0.297419458918993,0.766352125723835,0.994080978297245,-5.72855353765561,38055,False,Lower in AD,False,,
GPR17,11744725_a_at,LOC2840,-0.0067455556598651,2.70456622516556,-0.297413506945983,0.766356664824693,0.994080978297245,-5.72855514337692,38056,False,Lower in AD,False,,
ID4,11721689_x_at,LOC3400,-0.006823288496933,2.46130794701987,-0.29732917197659,0.766420981327155,0.994080978297245,-5.72857789178557,38057,False,Lower in AD,False,,
CALU,11725308_a_at,LOC813,-0.0176546812937981,3.53419205298013,-0.297316794668644,0.766430420787964,0.994080978297245,-5.72858122988254,38058,False,Lower in AD,False,,
ALDH7A1,11752502_s_at,LOC501,0.0122300921514769,2.28333443708609,0.297302564411135,0.766441273429876,0.994080978297245,-5.72858506753891,38059,False,Higher in AD,False,,
CCNB1IP1,11763752_at,,-0.0071108785086775,2.23526490066225,-0.297299530618569,0.766443587144093,0.994080978297245,-5.72858588567696,38060,False,Lower in AD,False,,
ABCB10,11724634_s_at,LOC23456,-0.0365516488362813,5.77685430463576,-0.297294656182917,0.766447304624481,0.994080978297245,-5.7285872001731,38061,False,Lower in AD,False,,
APBB1,11760976_a_at,LOC322,0.0085279142890074,2.47681456953642,0.297273255455411,0.766463625918296,0.994080978297245,-5.72859297108324,38062,False,Higher in AD,False,,
ENSG00000224113,11763629_s_at,,0.0154295095805476,3.29198013245033,0.297271896096964,0.766464662638374,0.994080978297245,-5.72859333763315,38063,False,Higher in AD,False,,
TSL*,11763098_x_at,LOC790953,-0.0070683136948296,2.16804966887417,-0.29726029164182,0.766473512838942,0.994080978297245,-5.7285964666972,38064,False,Lower in AD,False,,
CTNNA3,11760021_at,,0.0089102719940574,2.96100331125828,0.297204236237948,0.766516264227517,0.994080978297245,-5.72861157994444,38065,False,Higher in AD,False,,
DNAJC11,11749523_a_at,LOC55735,-0.0098307042173069,4.40751655629139,-0.297140359293244,0.766564981687612,0.994080978297245,-5.72862879850596,38066,False,Lower in AD,False,,
ZNF609,11723505_at,LOC23060,-0.0143461019609467,5.81158609271523,-0.297135653474565,0.766568570742755,0.994080978297245,-5.72863006685223,38067,False,Lower in AD,False,,
CHURC1,11721833_at,LOC91612,-0.0244234849087661,6.5407880794702,-0.297113356213734,0.766585576587253,0.994080978297245,-5.72863607629825,38068,False,Lower in AD,False,,
PTPN18,11735790_x_at,LOC26469,-0.0099345938151375,8.07816225165563,-0.297107892371879,0.766589743808959,0.994080978297245,-5.72863754881678,38069,False,Lower in AD,False,,
SNED1,11759309_a_at,,-0.0136290987706703,4.223,-0.297099951657031,0.766595800130911,0.994080978297245,-5.72863968881033,38070,False,Lower in AD,False,,
USP12,11733101_at,LOC219333,-0.0142530141735237,2.60235099337748,-0.297095958332578,0.766598845814078,0.994080978297245,-5.72864076497499,38071,False,Lower in AD,False,,
CIRBP,11748124_a_at,LOC1153,0.0125027570514789,4.68408940397351,0.297080774695764,0.766610426310416,0.994080978297245,-5.72864485669535,38072,False,Higher in AD,False,,
GABPB1,11727466_a_at,LOC2553,0.0139000142416097,4.75009933774834,0.296979239695253,0.766687867977516,0.994080978297245,-5.72867221320234,38073,False,Higher in AD,False,,
PTCD3,11743103_at,LOC55037,-0.0111700943278553,7.29727483443709,-0.296960147864335,0.766702429752004,0.994080978297245,-5.72867735605768,38074,False,Lower in AD,False,,
ZC3H12C,11735243_at,LOC85463,0.0054894820243121,1.88662582781457,0.29691328841976,0.766738170869215,0.994080978297245,-5.72868997740368,38075,False,Higher in AD,False,,
ANGPTL1,11758479_s_at,LOC9068,-0.0173690434971834,6.79925496688742,-0.296872923229226,0.766768959022123,0.994080978297245,-5.72870084796049,38076,False,Lower in AD,False,,
OR5K1,11742000_at,LOC26339,-0.0045995777442615,1.85694701986755,-0.296847820719448,0.766788105901716,0.994080978297245,-5.72870760745279,38077,False,Lower in AD,False,,
STARD10,11715807_a_at,LOC10809,0.0249286198947909,5.15852317880795,0.296843806208909,0.766791167973349,0.994080978297245,-5.72870868840934,38078,False,Higher in AD,False,,
MAP7,11757918_s_at,LOC9053,0.0247325672628577,4.87566225165563,0.296831472873963,0.766800575258901,0.994080978297245,-5.72871200922081,38079,False,Higher in AD,False,,
RBM4,11760323_at,LOC5936,-0.0178165616433235,5.81831125827815,-0.296769347510345,0.766847962078113,0.994080978297245,-5.72872873468572,38080,False,Lower in AD,False,,
MYOM1,11750899_a_at,LOC8736,0.0063046715598435,2.64479139072848,0.296767014729969,0.766849741449631,0.994080978297245,-5.72872936265151,38081,False,Higher in AD,False,,
INVS,11748718_a_at,LOC27130,0.0113407377537217,5.24853642384106,0.296764721056406,0.766851490992905,0.994080978297245,-5.72872998008528,38082,False,Higher in AD,False,,
NBEA,11758595_at,LOC26960,0.0177249207411103,2.59188410596026,0.296746728832106,0.766865214946728,0.994080978297245,-5.72873482324468,38083,False,Higher in AD,False,,
AP1AR,11743438_s_at,LOC55435,0.0352152293005981,6.2016059602649,0.296733341803906,0.766875426236435,0.994080978297245,-5.72873842658381,38084,False,Higher in AD,False,,
GRM5,11742421_s_at,LOC2915,-0.0088268211020305,3.90299006622517,-0.296707110530286,0.766895434912713,0.994080978297245,-5.72874548669213,38085,False,Lower in AD,False,,
ZNF12,11752335_x_at,LOC7559,0.0278132444496961,4.82275165562914,0.296679688029713,0.766916352399424,0.994080978297245,-5.72875286675054,38086,False,Higher in AD,False,,
TMEM87B,11739470_at,LOC84910,-0.0171254921454399,4.97805629139073,-0.296671747336866,0.76692240947692,0.994080978297245,-5.72875500365583,38087,False,Lower in AD,False,,
VTCN1,11755202_a_at,LOC79679,0.0083331539599313,2.78826490066225,0.296663853357735,0.766928430935868,0.994080978297245,-5.72875712793338,38088,False,Higher in AD,False,,
PDS5B,11730906_at,LOC23047,0.0285099279906463,5.98883112582781,0.29665635739949,0.766934148801022,0.994080978297245,-5.72875914505092,38089,False,Higher in AD,False,,
TMEM130,11740373_x_at,LOC222865,0.0073985898362442,2.69222847682119,0.296621023821364,0.766961101182008,0.994080978297245,-5.72876865241937,38090,False,Higher in AD,False,,
CPNE7,11728928_a_at,LOC27132,0.0097107273907255,4.15767218543046,0.296615871304725,0.766965031534813,0.994080978297245,-5.72877003873619,38091,False,Higher in AD,False,,
AGL,11720889_a_at,LOC178,-0.0172961330415494,3.38879801324503,-0.296580545858594,0.766991978037278,0.994080978297245,-5.72877954262026,38092,False,Lower in AD,False,,
ASPA,11726405_a_at,LOC443,-0.0063201616002546,2.45664569536424,-0.296577182209295,0.766994543867739,0.994080978297245,-5.7287804475104,38093,False,Lower in AD,False,,
ATP5J2-PTCD1 || ATP5J2,11754002_s_at,,0.0093011795425747,10.9893178807947,0.296541328599741,0.767021893573953,0.994080978297245,-5.72879009222442,38094,False,Higher in AD,False,,
SCAMP1,11733053_a_at,LOC9522,-0.011422881942205,2.8726059602649,-0.296470279184193,0.767076092064965,0.994080978297245,-5.72880920125891,38095,False,Lower in AD,False,,
ARHGAP12,11730913_a_at,LOC94134,0.0326326856054835,5.14055960264901,0.296383214877236,0.767142508726599,0.994080978297245,-5.72883261132533,38096,False,Higher in AD,False,,
AIDA,11733028_s_at,LOC64853,0.0159234806199231,5.24859933774834,0.296382565847021,0.767143003843183,0.994080978297245,-5.72883278581239,38097,False,Higher in AD,False,,
PMS1,11748262_a_at,LOC5378,0.0080688159929421,2.01834437086093,0.296359978433334,0.767160234846416,0.994080978297245,-5.72883885803622,38098,False,Higher in AD,False,,
SLC12A2,11745260_x_at,LOC6558,-0.0075727606902357,2.27743377483444,-0.296357462562578,0.76716215410727,0.994080978297245,-5.72883953435463,38099,False,Lower in AD,False,,
EIF2S1,11749910_a_at,LOC1965,-0.0182906721645162,2.89770198675497,-0.296343092012714,0.767173116873525,0.994080978297245,-5.72884339734753,38100,False,Lower in AD,False,,
PTCHD1,11732845_at,LOC139411,-0.008205319772478,3.77806953642384,-0.296313813760101,0.767195452325192,0.994080978297245,-5.72885126714776,38101,False,Lower in AD,False,,
HOPX,11749980_x_at,LOC84525,-0.0296869908163957,7.11499668874172,-0.296259743916096,0.767236701007668,0.994080978297245,-5.7288657987209,38102,False,Lower in AD,False,,
CCDC108,11761494_a_at,LOC255101,-0.0086519469726393,2.6530298013245,-0.2962420547759,0.76725019580353,0.994080978297245,-5.72887055220096,38103,False,Lower in AD,False,,
RD3,11730506_a_at,LOC343035,-0.0056825461896154,1.96599006622517,-0.296197723593639,0.767284015749587,0.994080978297245,-5.72888246376619,38104,False,Lower in AD,False,,
ALG14,11743909_at,LOC199857,-0.0160030886365406,4.06079139072848,-0.296184825625288,0.767293855602263,0.994080978297245,-5.7288859290507,38105,False,Lower in AD,False,,
PPY,11746062_s_at,LOC5539,0.0071868946433265,2.44244370860927,0.29617659710986,0.767300133151675,0.994080978297245,-5.72888813971912,38106,False,Higher in AD,False,,
PPM1B,11719713_a_at,LOC5495,-0.0205092371526103,8.76720529801324,-0.296123904078325,0.767340333125197,0.994080978297245,-5.72890229474477,38107,False,Lower in AD,False,,
ATP1B4,11732852_a_at,LOC23439,-0.0068071693144697,2.07616887417219,-0.296082406126842,0.76737199271734,0.994080978297245,-5.72891344064388,38108,False,Lower in AD,False,,
ABCE1,11747860_x_at,LOC6059,-0.0249080997701704,5.90104635761589,-0.295999507995642,0.767435238477842,0.994080978297245,-5.72893570150766,38109,False,Lower in AD,False,,
OIT3,11744312_a_at,LOC170392,-0.0079803125598872,2.54758609271523,-0.295984350066944,0.767446803137627,0.994080978297245,-5.72893977123442,38110,False,Lower in AD,False,,
APPL1,11722731_a_at,LOC26060,-0.0198735892510817,5.82095695364238,-0.295957803931058,0.767467056493923,0.994080978297245,-5.72894689805989,38111,False,Lower in AD,False,,
PRSS8,11747130_a_at,LOC5652,0.0074519519297334,2.56416556291391,0.295950463443273,0.767472656942248,0.994080978297245,-5.72894886864359,38112,False,Higher in AD,False,,
RIOK2,11723454_at,LOC55781,0.0180084362294476,6.07472847682119,0.295945197017728,0.76747667498576,0.994080978297245,-5.72895028240676,38113,False,Higher in AD,False,,
CYP4F8,11751437_a_at,LOC11283,0.0076438638473325,2.33293046357616,0.295928505754972,0.767489409702697,0.994080978297245,-5.72895476298243,38114,False,Higher in AD,False,,
RS1,11728035_at,LOC6247,-0.0111706978905385,3.44985099337748,-0.295894393833604,0.767515435830525,0.994080978297245,-5.72896391914606,38115,False,Lower in AD,False,,
FAM208A,11754392_a_at,LOC23272,-0.0138879294738938,9.05708609271523,-0.295864552301434,0.767538204026238,0.994080978297245,-5.72897192820664,38116,False,Lower in AD,False,,
FAM60A,11746081_x_at,LOC58516,0.0206644688446709,4.07937086092715,0.295862261811808,0.767539951609587,0.994080978297245,-5.72897254290945,38117,False,Higher in AD,False,,
FERMT2,11737221_a_at,LOC10979,0.0079484998489568,2.30889735099338,0.295843203088194,0.767554492960559,0.994080978297245,-5.72897765754921,38118,False,Higher in AD,False,,
SSR1,11763972_at,,-0.0150868250373139,4.1618940397351,-0.295823472357256,0.767569547123713,0.994080978297245,-5.72898295218331,38119,False,Lower in AD,False,,
PGK1,11756297_x_at,LOC5230,0.0066370745542917,10.5178774834437,0.295805741915428,0.767583075180446,0.994080978297245,-5.72898770974974,38120,False,Higher in AD,False,,
DONSON,11722076_a_at,LOC29980,-0.0220086796717483,5.44464569536424,-0.295759457766782,0.767618389615411,0.994080978297245,-5.72900012772005,38121,False,Lower in AD,False,,
TMEM206,11749164_a_at,LOC55248,0.0196333653951187,5.73230463576159,0.29575357063061,0.767622881487952,0.994080978297245,-5.72900170709096,38122,False,Higher in AD,False,,
FBXO22,11722202_a_at,LOC26263,0.023638878308217,6.20179139072848,0.295723507170175,0.76764581996747,0.994080978297245,-5.72900977187325,38123,False,Higher in AD,False,,
SRSF5,11756063_x_at,LOC6430,-0.0151700522772987,9.41122185430464,-0.295682112057934,0.767677404854367,0.994080978297245,-5.72902087512807,38124,False,Lower in AD,False,,
AUNIP,11732495_at,LOC79000,-0.0078190351525376,2.71308609271523,-0.295680781182901,0.767678420331834,0.994080978297245,-5.72902123207787,38125,False,Lower in AD,False,,
ZNF610,11744732_a_at,LOC162963,-0.0081489471563186,2.34427814569536,-0.295671361037568,0.767685608054451,0.994080978297245,-5.72902375857962,38126,False,Lower in AD,False,,
EVC,11733786_at,LOC2121,-0.0081350262107411,2.55991721854305,-0.295658059438428,0.767695757423036,0.994080978297245,-5.72902732595796,38127,False,Lower in AD,False,,
ZYG11B,11720724_at,LOC79699,0.0099234921658988,8.95363245033113,0.295653110959269,0.767699533215277,0.994080978297245,-5.72902865305799,38128,False,Higher in AD,False,,
FAM134C,11729638_a_at,LOC162427,0.0071446668767072,10.5166291390728,0.295650472575388,0.767701546359169,0.994080978297245,-5.72902936061975,38129,False,Higher in AD,False,,
EWSR1,11753019_a_at,LOC2130,-0.0189265292692271,2.82386092715232,-0.295641854370263,0.767708122246815,0.994080978297245,-5.72903167180584,38130,False,Lower in AD,False,,
C20ORF194,11720252_s_at,LOC25943,-0.02283860946443,5.48800993377483,-0.295639552393987,0.767709878710213,0.994080978297245,-5.72903228912665,38131,False,Lower in AD,False,,
ENO1,11747799_x_at,LOC2023,-0.0107578807550775,9.68565562913907,-0.29562809795817,0.767718618738731,0.994080978297245,-5.72903536079047,38132,False,Lower in AD,False,,
ZW10,11721684_a_at,LOC9183,-0.0147216893286323,5.1363940397351,-0.295618074024517,0.767726267281739,0.994080978297245,-5.72903804874792,38133,False,Lower in AD,False,,
ZBTB8A,11730940_a_at,LOC653121,-0.0086832801576069,2.31602317880795,-0.295596178840644,0.767742974001257,0.994080978297245,-5.72904391971138,38134,False,Lower in AD,False,,
RIN2,11720836_a_at,LOC54453,0.0313616252385997,6.88927152317881,0.295583143708264,0.767752920272068,0.994080978297245,-5.72904741473875,38135,False,Higher in AD,False,,
SENP5,11721921_at,LOC205564,-0.0096104037594767,8.65922847682119,-0.295562370270297,0.767768771225416,0.994080978297245,-5.72905298427062,38136,False,Lower in AD,False,,
MASP1,11756901_a_at,LOC5648,-0.0061409078958771,2.54820860927152,-0.295539685282334,0.767786080878389,0.994080978297245,-5.72905906585812,38137,False,Lower in AD,False,,
,11760093_at,,0.0042017476247943,1.87595033112583,0.29553072336839,0.767792919248692,0.994080978297245,-5.72906146831688,38138,False,Higher in AD,False,,
CNKSR2,11759207_at,LOC22866,-0.0224132737790997,3.45845695364238,-0.295526955550561,0.767795794279887,0.994080978297245,-5.72906247835022,38139,False,Lower in AD,False,,
STRIP1,11737797_a_at,LOC85369,0.0129266277217787,5.21701986754967,0.295509282434126,0.767809279783923,0.994080978297245,-5.72906721578472,38140,False,Higher in AD,False,,
C11ORF71,11759623_at,LOC54494,0.0171867545216913,5.53175165562914,0.29548327603677,0.76782912414177,0.994080978297245,-5.72907418651365,38141,False,Higher in AD,False,,
MAST4,11730517_a_at,LOC375449,-0.0153276981031007,4.70770529801324,-0.295456235764163,0.767849757567337,0.994080978297245,-5.72908143371132,38142,False,Lower in AD,False,,
FFAR4,11735812_x_at,LOC338557,0.0076424204265634,2.96832781456954,0.295437786637801,0.767863835503868,0.994080978297245,-5.72908637797285,38143,False,Higher in AD,False,,
ASUN,11744221_a_at,LOC55726,-0.0155830835089435,5.15635761589404,-0.295422077049919,0.767875823047131,0.994080978297245,-5.72909058781036,38144,False,Lower in AD,False,,
ORAOV1,11751846_a_at,LOC220064,0.0137280533902701,2.36979470198676,0.295400888715956,0.767891991355334,0.994080978297245,-5.72909626548167,38145,False,Higher in AD,False,,
PTPRH,11731208_at,LOC5794,-0.0067824184358423,2.66700662251656,-0.295367233193573,0.767917673283929,0.994080978297245,-5.7291052830508,38146,False,Lower in AD,False,,
CGB1,11742400_x_at,LOC114335,0.0050372558097629,2.13080794701987,0.295352536638369,0.767928888043292,0.994080978297245,-5.72910922048379,38147,False,Higher in AD,False,,
ALG13,11721753_a_at,LOC79868,-0.0166258091885471,3.39743708609272,-0.295347043283201,0.767933079967162,0.994080978297245,-5.72911069218777,38148,False,Lower in AD,False,,
UBLCP1,11722616_at,LOC134510,0.0108751231246123,8.90756622516556,0.295337509404477,0.767940355189958,0.994080978297245,-5.72911324630816,38149,False,Higher in AD,False,,
ETS1,11752387_a_at,LOC2113,-0.0140228805550051,9.32794701986755,-0.295334655364996,0.767942533087516,0.994080978297245,-5.72911401088764,38150,False,Lower in AD,False,,
PHF20,11736332_a_at,LOC51230,0.0120310273733963,3.69039072847682,0.295322818968726,0.767951565378343,0.994080978297245,-5.72911718170585,38151,False,Higher in AD,False,,
CDK11A || CDK11B,11748621_s_at,,-0.0167964118129057,5.49372847682119,-0.295307776776809,0.767963044040417,0.994080978297245,-5.72912121113218,38152,False,Lower in AD,False,,
C1ORF159,11756451_x_at,LOC54991,-0.0126912460239539,4.54472516556291,-0.295293217932819,0.767974153909505,0.994080978297245,-5.72912511088645,38153,False,Lower in AD,False,,
FEZ1,11734039_x_at,LOC9638,0.0219981656020292,3.21998675496689,0.295218656195285,0.768031052800379,0.994095292391957,-5.72914508009571,38154,False,Higher in AD,False,,
MTCH1,11715392_x_at,LOC23787,0.0068043649770334,9.45509602649007,0.295213626979634,0.768034890695984,0.994095292391957,-5.72914642684455,38155,False,Higher in AD,False,,
RAB4A,11721301_a_at,LOC5867,-0.0116817669089548,7.75761920529801,-0.295180966887695,0.768059814408046,0.994095292391957,-5.72915517217135,38156,False,Lower in AD,False,,
CD7,11761410_x_at,,0.0106997505635178,3.06950331125828,0.295150304444525,0.768083213885003,0.994095292391957,-5.72916338171175,38157,False,Higher in AD,False,,
ETV1,11733182_a_at,LOC2115,0.0050389167031307,1.83558278145695,0.29512043476448,0.768106008583674,0.994095292391957,-5.72917137817878,38158,False,Higher in AD,False,,
RAB9A,11742737_a_at,LOC9367,0.0119092698747973,6.66612251655629,0.295110966026196,0.768113234583162,0.994095292391957,-5.72917391290331,38159,False,Higher in AD,False,,
ANXA9,11729048_a_at,LOC8416,-0.0112228701916495,4.03103973509934,-0.295094086848681,0.768126115856257,0.994095292391957,-5.72917843115645,38160,False,Lower in AD,False,,
ARIH1,11758786_at,,-0.0114700612563335,2.70773178807947,-0.295023070657816,0.768180312267596,0.994122251381143,-5.72919743808818,38161,False,Lower in AD,False,,
LARP1B,11745409_a_at,LOC55132,-0.0062970913166609,2.32421523178808,-0.295014037527447,0.768187206034244,0.994122251381143,-5.72919985540756,38162,False,Lower in AD,False,,
MED16,11753643_x_at,LOC10025,-0.0161723788514948,6.04962251655629,-0.294968437376367,0.768222006743273,0.994128431594096,-5.72921205715005,38163,False,Lower in AD,False,,
EMP1,11717566_at,LOC2012,0.0069574685964807,2.10410264900662,0.294948515612746,0.76823721060122,0.994128431594096,-5.72921738724748,38164,False,Higher in AD,False,,
CXORF57,11758591_s_at,LOC55086,0.0210466608607367,3.90137086092715,0.294924416219412,0.768255602855325,0.994128431594096,-5.72922383459517,38165,False,Higher in AD,False,,
SP100,11737511_a_at,LOC6672,0.0097551832457767,9.2055761589404,0.294884755523471,0.768285871520882,0.994128431594096,-5.72923444393584,38166,False,Higher in AD,False,,
RBPJL,11737165_at,LOC11317,-0.0079288355805776,2.76296357615894,-0.294874399348,0.768293775313874,0.994128431594096,-5.72923721400531,38167,False,Lower in AD,False,,
IGF2-AS,11748776_a_at,LOC51214,0.0077177851943055,2.93912913907285,0.294845249352071,0.768316022607791,0.994128431594096,-5.72924501052321,38168,False,Higher in AD,False,,
ACOT13,11721111_a_at,LOC55856,0.0111320873275731,7.85573509933775,0.294823148656359,0.768332889999495,0.994128431594096,-5.72925092110735,38169,False,Higher in AD,False,,
FMOD,11716826_a_at,LOC2331,0.0300184847530609,2.39851655629139,0.294753889797871,0.76838574951534,0.994170778767738,-5.72926944074739,38170,False,Higher in AD,False,,
CS,11748038_s_at,LOC1431,-0.0131625655433717,5.23362913907285,-0.294590483007605,0.768510468591899,0.994278568446279,-5.72931311806912,38171,False,Lower in AD,False,,
NDUFAF6,11749430_a_at,LOC137682,-0.0215107102920759,4.04114900662252,-0.294554875248626,0.768537646761236,0.994278568446279,-5.72932263252497,38172,False,Lower in AD,False,,
FAN1,11756510_a_at,LOC22909,-0.0157792796637099,7.28845695364238,-0.294458694528816,0.768611059603075,0.994278568446279,-5.72934832643726,38173,False,Lower in AD,False,,
C4BPB,11729899_a_at,LOC725,0.0195765552113741,3.49312251655629,0.294453042492219,0.768615373755747,0.994278568446279,-5.72934983607288,38174,False,Higher in AD,False,,
PTP4A2,11743268_a_at,LOC8073,-0.0068807750649648,10.6550430463576,-0.294428838697664,0.768633848392902,0.994278568446279,-5.72935630047888,38175,False,Lower in AD,False,,
EPCAM,11745652_s_at,LOC4072,-0.0092510245376067,2.59697682119205,-0.294401179249382,0.768654960875208,0.994278568446279,-5.72936368717877,38176,False,Lower in AD,False,,
USP28,11748720_a_at,LOC57646,-0.0186630457765921,4.13988410596026,-0.294382474551606,0.768669238285957,0.994278568446279,-5.72936868204042,38177,False,Lower in AD,False,,
PHF10,11760107_a_at,,-0.0324152481330357,6.09190066225166,-0.294377727955834,0.768672861404221,0.994278568446279,-5.7293699495105,38178,False,Lower in AD,False,,
RIMS2,11736731_a_at,LOC9699,-0.0061765713234867,2.4397119205298,-0.29435318055183,0.768691598734446,0.994278568446279,-5.72937650400879,38179,False,Lower in AD,False,,
TSSK4,11733692_a_at,LOC283629,0.008416814841907,2.65078476821192,0.294307409403218,0.768726536768173,0.994278568446279,-5.72938872408321,38180,False,Higher in AD,False,,
KDM8,11753552_x_at,LOC79831,-0.0068929227449144,2.7618642384106,-0.294291233160074,0.768738884531196,0.994278568446279,-5.72939304239532,38181,False,Lower in AD,False,,
FGFR1,11747417_x_at,LOC2260,0.0093269725763982,2.73013907284768,0.294274090868338,0.768751969769532,0.994278568446279,-5.7293976183391,38182,False,Higher in AD,False,,
ATOX1,11753870_a_at,LOC475,-0.0108666023638032,9.75935430463576,-0.294232824745888,0.768783469741088,0.994278568446279,-5.72940863277812,38183,False,Lower in AD,False,,
GLIPR1,11721839_at,LOC11010,0.0159597619827507,10.621178807947,0.294223303665489,0.768790737591608,0.994278568446279,-5.7294111738532,38184,False,Higher in AD,False,,
ETNK1,11717843_at,LOC55500,0.0241272690889263,3.80887417218543,0.294190038444729,0.768816130526887,0.994278568446279,-5.72942005134163,38185,False,Higher in AD,False,,
FBXW11,11739229_a_at,LOC23291,-0.0121175388868363,3.16473178807947,-0.294185407097882,0.768819665875387,0.994278568446279,-5.72942128722949,38186,False,Lower in AD,False,,
SEC14L1,11717752_s_at,LOC6397,0.0140175676912558,10.1298642384106,0.294074682153059,0.768904189436724,0.994278568446279,-5.72945082870088,38187,False,Higher in AD,False,,
OPA1,11743529_a_at,LOC4976,0.0146133246158693,5.59817218543046,0.294064157908075,0.768912223421993,0.994278568446279,-5.72945363599636,38188,False,Higher in AD,False,,
ABL1,11717174_a_at,LOC25,-0.0128591346486805,4.26794701986755,-0.294061258697675,0.768914436622065,0.994278568446279,-5.72945440933023,38189,False,Lower in AD,False,,
