config,epoch,train_loss,train_mri_auc,train_mri_balanced_accuracy,train_alignment_cosine_mean,val_mri_auc,val_mri_balanced_accuracy,val_alignment_cosine_mean,val_alignment_subject_r,selection_score
agfv_h256_align100_contrast010,42,0.35502196351687115,0.9997629489154913,0.993006993006993,0.8915371894836426,0.9025641025641027,0.7794871794871795,0.6025915741920471,0.604773506863277,1.9972166208529532
agfv_h256_align100_contrast010,43,0.35542655487855274,0.9998814744577457,0.9965034965034965,0.8839879631996155,0.9025641025641027,0.7794871794871795,0.6015143990516663,0.6038999993411615,1.9960484281747377
agfv_h256_align100_contrast010,44,0.36054662532276577,0.999644423373237,0.993006993006993,0.8962967395782471,0.9051282051282052,0.8179487179487179,0.5931435823440552,0.5952589193288841,2.038738432186343
agfv_h256_align100_contrast010,45,0.37671391003661686,0.9994073722887282,0.993006993006993,0.8944856524467468,0.8923076923076924,0.8179487179487179,0.5856454372406006,0.5877247517599999,2.019527910796814
agfv_h256_align100_contrast010,46,0.3697638478544023,0.999644423373237,0.993006993006993,0.8914209008216858,0.9051282051282052,0.8179487179487179,0.5870465040206909,0.5891986066933231,2.035083861761105
agfv_h256_align100_contrast010,47,0.365261435508728,0.9997629489154913,0.9965034965034965,0.8733983635902405,0.8974358974358975,0.7794871794871795,0.5898787975311279,0.5922923373059126,1.9831902041448457
agfv_h256_align100_contrast010,48,0.35185251964463127,0.999644423373237,0.993006993006993,0.8834390044212341,0.9000000000000001,0.7794871794871795,0.5882631540298462,0.5906211198837463,1.9857062329565198
agfv_h256_align100_contrast010,49,0.3658296565214793,0.9997629489154913,0.993006993006993,0.8843019604682922,0.9000000000000001,0.8179487179487179,0.586769163608551,0.5890884227224022,2.0290189584291687
agfv_h256_align100_contrast010,50,0.36688829130596584,0.9997629489154913,0.993006993006993,0.8782370686531067,0.9000000000000001,0.7794871794871795,0.5865724086761475,0.5890571384115024,1.984686683301108
agfv_h256_align100_contrast010,51,0.392752018239763,0.9997629489154913,0.993006993006993,0.8795540928840637,0.8974358974358975,0.8179487179487179,0.5830703973770142,0.5854913022757268,2.023861145320015
agfv_h256_align100_contrast010,52,0.41923516657617355,0.9995258978309826,0.993006993006993,0.8817121386528015,0.8820512820512821,0.8179487179487179,0.5743429660797119,0.5765113454629415,2.000942683960454
agfv_h256_align100_contrast010,53,0.37375253107812667,0.9995258978309826,0.993006993006993,0.8766287565231323,0.8871794871794872,0.8179487179487179,0.5765208005905151,0.5788140151474006,2.0081593040817376
agfv_h256_align100_contrast010,54,0.36962465941905975,0.9997629489154913,0.993006993006993,0.8695550560951233,0.9000000000000001,0.7794871794871795,0.5738887786865234,0.5763403355393811,1.9770731880190837
agfv_h256_align100_contrast010,55,0.3646079897880554,0.9997629489154913,0.993006993006993,0.8623042106628418,0.9051282051282052,0.7794871794871795,0.5708459615707397,0.5735745721187815,1.981172639016568
agfv_h256_align100_contrast010,56,0.3649700813823276,0.9998814744577457,0.993006993006993,0.8543686270713806,0.9102564102564104,0.7794871794871795,0.5691502690315247,0.5719073242432979,1.98603772502551
agfv_h256_align100_contrast010,57,0.38609718945291305,0.9998814744577457,0.993006993006993,0.8552491068840027,0.9102564102564104,0.7410256410256411,0.5702270865440369,0.5730726510422549,1.9424618972308922
agfv_h256_align100_contrast010,58,0.35590143998463947,0.9997629489154913,0.993006993006993,0.853328287601471,0.9153846153846155,0.7576923076923077,0.5711858868598938,0.5742471096093339,1.9681406246409694
agfv_h256_align100_contrast010,59,0.3555131008227666,0.9998814744577457,0.993006993006993,0.862445056438446,0.9153846153846155,0.7576923076923077,0.5774373412132263,0.5803765265739889,1.9718615146827627
agfv_h256_align100_contrast010,60,0.35551200972663033,0.9998814744577457,0.993006993006993,0.8675898313522339,0.9153846153846155,0.7576923076923077,0.5800010561943054,0.5828377826195626,1.9733894977778599
agfv_h256_align100_contrast010,61,0.3553062743610806,0.9997629489154913,0.993006993006993,0.8680545091629028,0.9153846153846155,0.7743589743589744,0.5800771117210388,0.5828145811593448,1.9926096508932098
agfv_h256_align100_contrast010,62,0.35600012209680343,0.9997629489154913,0.9965034965034965,0.8582636713981628,0.9128205128205129,0.7743589743589744,0.5796254873275757,0.5825909150970096,1.988888278617051
agfv_h256_align100_contrast010,63,0.34517618351512486,0.9997629489154913,0.9965034965034965,0.8669750690460205,0.9102564102564104,0.7743589743589744,0.5810348391532898,0.5837649311827194,1.9867616381897613
agfv_h256_align100_contrast010,64,0.3709353407224019,0.9997629489154913,0.993006993006993,0.867022693157196,0.9076923076923078,0.7743589743589744,0.5801801085472107,0.5827727056165135,1.9838108079058585
agfv_h256_align100_contrast010,65,0.35856009191936916,0.999644423373237,0.9795543439611236,0.8478474617004395,0.9128205128205129,0.735897435897436,0.5773768424987793,0.5807356412121232,1.945907811296089
agfv_h256_align100_contrast010,66,0.35469352536731297,0.9997629489154913,0.993006993006993,0.8630450963973999,0.9128205128205129,0.7576923076923077,0.5798439383506775,0.582378972423905,1.9703341187191001
agfv_h256_align100_contrast010,67,0.3623597158326043,0.9998814744577457,0.9965034965034965,0.8537638187408447,0.9128205128205129,0.7743589743589744,0.5822396278381348,0.585066357371532,1.9904251142684446
agfv_h256_align100_contrast010,68,0.35915906892882454,0.9998814744577457,0.993006993006993,0.8572115898132324,0.9128205128205129,0.7576923076923077,0.5813848972320557,0.5840292132414593,1.9712518434102069
agfv_h256_align100_contrast010,69,0.34708678556813133,0.9998814744577457,0.993006993006993,0.8573422431945801,0.9153846153846155,0.7576923076923077,0.5782511234283447,0.5807390897927835,1.9723046621122018
agfv_h256_align100_contrast010,70,0.3489258372121387,0.9998814744577457,0.993006993006993,0.8511888980865479,0.9128205128205129,0.7576923076923077,0.5740378499031067,0.576736803422372,1.9668490787638235
agfv_h256_align100_contrast010,71,0.3571689791149563,0.9997629489154913,0.9965034965034965,0.8446487784385681,0.9128205128205129,0.7743589743589744,0.5707166194915771,0.5736454831511958,1.9835393015044707
agfv_h256_align100_contrast010,72,0.3508146239651574,0.9997629489154913,0.9965034965034965,0.8443092703819275,0.9128205128205129,0.7743589743589744,0.5717026591300964,0.574682102631867,1.984135983271797
agfv_h256_align100_contrast010,73,0.349111235804028,0.9997629489154913,0.9965034965034965,0.8452985286712646,0.9128205128205129,0.7743589743589744,0.5703977346420288,0.5733642488145555,1.9833517356460324
agfv_h256_align100_contrast010,74,0.3437209328015645,0.9998814744577457,0.9965034965034965,0.8480927348136902,0.9102564102564104,0.7743589743589744,0.5682409405708313,0.5710589612137617,1.979076313070298
agfv_h256_align100_contrast010,75,0.3453547987673018,0.9998814744577457,0.993006993006993,0.8517916798591614,0.9128205128205129,0.7410256410256411,0.5670040249824524,0.5695455296934221,1.9434463722639348
agfv_h256_align100_contrast010,76,0.3531130883428786,0.9998814744577457,0.9965034965034965,0.847024142742157,0.9076923076923078,0.7410256410256411,0.5670555830001831,0.5699167690481606,1.9370873637863624
agfv_h256_align100_contrast010,77,0.35612790783246356,0.9997629489154913,0.9965034965034965,0.8442087173461914,0.9153846153846155,0.7576923076923077,0.5704365372657776,0.5729413377478234,1.9671108971332845
agfv_h256_align100_contrast010,78,0.39184202750523883,0.9998814744577457,0.993006993006993,0.848013699054718,0.9102564102564104,0.7794871794871795,0.5704663395881653,0.5726462900008333,1.9867696568795834
agfv_h256_align100_contrast010,79,0.3562220831712087,0.9998814744577457,0.9965034965034965,0.8299015164375305,0.9102564102564104,0.7410256410256411,0.5659366846084595,0.5686713287682997,1.9393520885112325
agfv_h256_align100_contrast010,80,0.34755022327105206,0.9998814744577457,0.993006993006993,0.8379188776016235,0.9102564102564104,0.7794871794871795,0.5653185844421387,0.5678570393368608,1.983716854240173
agfv_h256_align100_contrast010,81,0.3609788186020321,0.9998814744577457,0.993006993006993,0.8405764102935791,0.9128205128205129,0.7794871794871795,0.5654639601707458,0.5680474125022592,1.9867572973697343
agfv_h256_align100_contrast010,82,0.35172607998053235,0.9998814744577456,0.9965034965034965,0.827304482460022,0.9128205128205129,0.7576923076923077,0.563292384147644,0.566231215910334,1.959901311610413
agfv_h256_align100_contrast010,83,0.35895902911822003,0.9998814744577457,0.9965034965034965,0.83056640625,0.9153846153846155,0.7576923076923077,0.5640445351600647,0.5670326673359708,1.9633062502079046
agfv_h256_align100_contrast010,84,0.364237775405248,0.9998814744577457,0.993006993006993,0.8392546772956848,0.9128205128205128,0.7410256410256411,0.5662457942962646,0.569077873224914,1.94302049127399
agfv_h256_align100_contrast010,85,0.3395025266541375,0.9998814744577457,0.9965034965034965,0.8320096731185913,0.9102564102564102,0.7743589743589744,0.564752459526062,0.5675454533149034,1.976980721758027
agfv_h256_align100_contrast010,86,0.3550061815314823,0.9998814744577457,0.9965034965034965,0.8349063992500305,0.9102564102564102,0.7576923076923077,0.5664165616035461,0.5690956857587421,1.9588011293744862
agfv_h256_align100_contrast010,87,0.35711274875534904,0.9998814744577457,0.9965034965034965,0.835023045539856,0.9102564102564102,0.7576923076923077,0.5673891305923462,0.569982028160298,1.959376048109042
agfv_h256_align100_contrast010,88,0.3752339979012807,0.9998814744577457,0.9965034965034965,0.8318638801574707,0.9102564102564102,0.7576923076923077,0.5658407807350159,0.5682810665493365,1.9584317770192807
agfv_h256_align100_contrast010,89,0.3451777266131507,0.9998814744577457,0.9965034965034965,0.8331966400146484,0.9128205128205128,0.7410256410256411,0.5664739608764648,0.5689372618432518,1.9425960379014482
agfv_h256_align100_contrast010,90,0.365049358871248,0.9998814744577457,0.993006993006993,0.8294671773910522,0.9102564102564102,0.7794871794871795,0.5643653273582458,0.5669636568932711,1.9831508874538675
agfv_h256_align100_contrast010,91,0.3554684685336219,0.9998814744577457,0.9965034965034965,0.8180206418037415,0.9076923076923077,0.7410256410256411,0.5602525472640991,0.5630080016789661,1.9329949691814008
agfv_h256_align100_contrast010,92,0.344029876920912,0.9998814744577457,0.993006993006993,0.8293129205703735,0.9102564102564102,0.7794871794871795,0.5618807673454285,0.5642037326887082,1.9816326150270025
agfv_h256_align100_contrast010,93,0.3644069830576579,0.9998814744577457,0.993006993006993,0.8318707942962646,0.9128205128205128,0.7794871794871795,0.5602739453315735,0.5626868583873136,1.9836262345386537
agfv_h256_align100_contrast010,94,0.3525957432058122,0.9998814744577457,0.9965034965034965,0.8209474682807922,0.9128205128205128,0.7576923076923077,0.5534639358520508,0.5564307528084222,1.9540070411524249
agfv_h256_align100_contrast010,95,0.35587308804194134,0.999644423373237,0.9965034965034965,0.8214752674102783,0.9128205128205128,0.7576923076923077,0.5519706010818481,0.5550486582696557,1.9531577219761231
agfv_h256_align100_contrast010,96,0.35012272662586635,0.9997629489154913,0.9965034965034965,0.8231373429298401,0.9128205128205128,0.7410256410256411,0.5514745712280273,0.5543300439112849,1.9336534001153707
agfv_h256_align100_contrast010,97,0.34169933365450966,0.9998814744577457,0.9965034965034965,0.8199825286865234,0.9102564102564102,0.7576923076923077,0.5523964762687683,0.5549851532300003,1.9503800334542234
agfv_h256_align100_contrast010,98,0.36240488953060573,0.9997629489154913,0.9965034965034965,0.8261066675186157,0.9102564102564102,0.7576923076923077,0.5556849837303162,0.5581715842704107,1.9523607091203765
agfv_h256_align100_contrast010,99,0.3427812109390895,0.9997629489154913,0.9965034965034965,0.8196540474891663,0.9102564102564102,0.7576923076923077,0.5509001016616821,0.5533281030339169,1.94948391996241
agfv_h256_align100_contrast010,100,0.3354224877225028,0.9997629489154913,0.9965034965034965,0.8149786591529846,0.9102564102564102,0.7576923076923077,0.5477237105369568,0.550112361796092,1.947574150276265
agfv_h256_align100_contrast010,101,0.3370275530550215,0.9998814744577457,0.9965034965034965,0.8161771893501282,0.9102564102564102,0.7576923076923077,0.5446004867553711,0.5467001271796195,1.9456535360924867
agfv_h256_align100_contrast010,102,0.3345727390713162,0.9998814744577457,0.9965034965034965,0.8185202479362488,0.9128205128205128,0.7410256410256411,0.5454435348510742,0.5472559672124361,1.9299126954256713
agfv_h128_align100_contrast020,1,1.632339855035146,0.9879103946900557,0.993006993006993,0.1499747484922409,0.9025641025641025,0.8012820512820513,0.09044357389211655,0.08531280554721551,1.7160385362692994
agfv_h128_align100_contrast020,2,1.0814479721917047,0.9877918691478014,0.993006993006993,0.33621102571487427,0.8948717948717948,0.8012820512820513,0.20306354761123657,0.20164499221079912,1.775153366780402
agfv_h128_align100_contrast020,3,0.8933398988511827,0.9881474457745645,0.993006993006993,0.4854704737663269,0.8974358974358974,0.8012820512820513,0.2967699468135834,0.29635618256303364,1.8343730668715024
agfv_h128_align100_contrast020,4,0.810090012020535,0.98802892023231,0.993006993006993,0.5902926921844482,0.8974358974358974,0.8012820512820513,0.36671173572540283,0.366696768461173,1.8763957987485642
agfv_h128_align100_contrast020,5,0.764676981502109,0.9888585990280906,0.993006993006993,0.6632540822029114,0.9025641025641025,0.8012820512820513,0.41754984855651855,0.4177401622279044,1.912692178618864
agfv_h128_align100_contrast020,6,0.7441600958506266,0.9954960293943345,0.993006993006993,0.7170455455780029,0.894871794871795,0.8012820512820513,0.4570634663105011,0.45742142705116184,1.9265753455770909
agfv_h128_align100_contrast020,7,0.7196170488993326,0.9938366718027735,0.993006993006993,0.7568206191062927,0.8743589743589744,0.8012820512820513,0.48938116431236267,0.48979869425475336,1.9226310813473713
agfv_h128_align100_contrast020,8,0.7400334609879388,0.9932440440915018,0.993006993006993,0.7866812348365784,0.8794871794871796,0.8179487179487179,0.5147937536239624,0.5152742579919155,1.9630379290976807
agfv_h128_align100_contrast020,9,0.6969552636146545,0.9975109636126586,0.993006993006993,0.8084813356399536,0.9076923076923078,0.8179487179487179,0.5340633988380432,0.5345768587230467,2.0063988712855583
agfv_h128_align100_contrast020,10,0.6933273077011108,0.9975109636126586,0.993006993006993,0.8249885439872742,0.905128205128205,0.8179487179487179,0.5487035512924194,0.5492413897331224,2.0122366826650357
agfv_h128_align100_contrast020,11,0.7129309839672513,0.9991703212042196,0.993006993006993,0.8375555276870728,0.9076923076923078,0.8179487179487179,0.560912549495697,0.5614635344659785,2.022263210549944
agfv_h128_align100_contrast020,12,0.6897715959284041,0.9992888467464739,0.993006993006993,0.8468888401985168,0.9102564102564104,0.8179487179487179,0.5706549286842346,0.5712689218747179,2.0310458780024665
agfv_h128_align100_contrast020,13,0.680621325969696,0.9995258978309826,0.993006993006993,0.8544855117797852,0.9128205128205128,0.8179487179487179,0.577058732509613,0.5777153025142202,2.037805578265148
agfv_h128_align100_contrast020,14,0.6820695963170793,0.9992888467464739,0.993006993006993,0.8597306609153748,0.9076923076923078,0.8179487179487179,0.5828086733818054,0.5834888448390115,2.0353960246989637
agfv_h128_align100_contrast020,15,0.6761714286274381,0.9995258978309827,0.993006993006993,0.8657001256942749,0.8948717948717949,0.8179487179487179,0.588998019695282,0.5897147009136224,2.024334136056897
agfv_h128_align100_contrast020,16,0.6723017361429002,0.9992888467464739,0.993006993006993,0.86937016248703,0.8871794871794871,0.8179487179487179,0.5944187045097351,0.595160852363449,2.0187784974256284
agfv_h128_align100_contrast020,17,0.6715275910165575,0.9991703212042196,0.993006993006993,0.873287558555603,0.8923076923076922,0.8179487179487179,0.5986891388893127,0.5994539389956653,2.027258238007413
agfv_h128_align100_contrast020,18,0.6668545868661668,0.9990517956619651,0.993006993006993,0.8757256269454956,0.9025641025641025,0.8179487179487179,0.6031771302223206,0.6040460659966512,2.0417740970002254
agfv_h128_align100_contrast020,19,0.6558292872375913,0.9990517956619651,0.993006993006993,0.8780441284179688,0.9153846153846155,0.7794871794871795,0.6069157719612122,0.6078225739460752,2.014533889177434
agfv_h128_align100_contrast020,20,0.6596901383664873,0.9991703212042196,0.993006993006993,0.8810980916023254,0.9153846153846155,0.8179487179487179,0.6096343398094177,0.6105117221547466,2.0603750783218353
agfv_h128_align100_contrast020,21,0.6577834420733981,0.9994073722887282,0.993006993006993,0.8834405541419983,0.8948717948717948,0.8179487179487179,0.6133472323417664,0.6142263907796828,2.038977690198083
agfv_h128_align100_contrast020,22,0.6599774857362112,0.9995258978309826,0.993006993006993,0.8866791725158691,0.8897435897435897,0.8179487179487179,0.6172279715538025,0.6180359331297842,2.0353837993103374
agfv_h128_align100_contrast020,23,0.6568566593858931,0.9994073722887282,0.993006993006993,0.8906893730163574,0.8820512820512821,0.8179487179487179,0.6196138262748718,0.6203258190420807,2.0279773402472863
agfv_h128_align100_contrast020,24,0.6581417057249281,0.9994073722887282,0.993006993006993,0.892818033695221,0.8769230769230769,0.8179487179487179,0.6215181946754456,0.6222439946559576,2.0232239061115247
agfv_h128_align100_contrast020,25,0.6724560393227471,0.9992888467464739,0.993006993006993,0.8944376707077026,0.8769230769230769,0.8179487179487179,0.6236949563026428,0.6245365982075912,2.024559326111625
agfv_h128_align100_contrast020,26,0.6564636561605666,0.9994073722887282,0.993006993006993,0.8905267715454102,0.8871794871794871,0.7794871794871795,0.6258282661437988,0.6269117764763364,1.9934098225918413
agfv_h128_align100_contrast020,27,0.6561786929766337,0.9995258978309826,0.993006993006993,0.8850879669189453,0.8974358974358974,0.7794871794871795,0.6266515254974365,0.627949568292244,2.0057023244137846
agfv_h128_align100_contrast020,28,0.6718468401167128,0.9995258978309826,0.993006993006993,0.8905969262123108,0.882051282051282,0.7794871794871795,0.6256374716758728,0.6268011842656521,1.987388151408036
agfv_h128_align100_contrast020,29,0.6553273730807834,0.9994073722887282,0.993006993006993,0.8901198506355286,0.8846153846153847,0.8179487179487179,0.6229133009910583,0.6240515947387166,2.0329483731237605
agfv_h128_align100_contrast020,30,0.6477097339100308,0.9992888467464739,0.993006993006993,0.8875149488449097,0.8871794871794872,0.8179487179487179,0.622614324092865,0.6238761727588304,2.0357478392567314
agfv_h128_align100_contrast020,31,0.6481031841701932,0.9992888467464739,0.993006993006993,0.8918406963348389,0.8820512820512821,0.8179487179487179,0.6239981055259705,0.6251456627630638,2.030669243076272
agfv_h128_align100_contrast020,32,0.6608971158663431,0.9990517956619651,0.993006993006993,0.8964622616767883,0.8794871794871795,0.8179487179487179,0.6236885190010071,0.6246738692597797,2.0275541101774204
agfv_h128_align100_contrast020,33,0.680385582976871,0.9990517956619651,0.993006993006993,0.8987823128700256,0.8794871794871795,0.8179487179487179,0.6248441934585571,0.62573176252789,2.028237736733006
agfv_h128_align100_contrast020,34,0.6469753450817533,0.9990517956619651,0.993006993006993,0.8937358260154724,0.8974358974358975,0.7794871794871795,0.6275972127914429,0.6283591220616348,2.00628723876308
agfv_h128_align100_contrast020,35,0.6407619648509555,0.9990517956619651,0.993006993006993,0.8932381272315979,0.8974358974358975,0.7794871794871795,0.6291002631187439,0.6297334104620891,2.0071761927667757
agfv_h128_align100_contrast020,36,0.6988042791684469,0.9990517956619651,0.993006993006993,0.8963693380355835,0.9000000000000001,0.7794871794871795,0.6295404434204102,0.630116616855922,2.01038332150571
agfv_h128_align100_contrast020,37,0.6449051168229845,0.9994073722887282,0.993006993006993,0.8841270208358765,0.9025641025641027,0.7794871794871795,0.6288464665412903,0.6299953889481915,2.0129195917300806
agfv_h128_align100_contrast020,38,0.646446082327101,0.9994073722887282,0.993006993006993,0.8862764239311218,0.8948717948717948,0.7794871794871795,0.6276354193687439,0.6287630661344296,2.003344682016277
agfv_h128_align100_contrast020,39,0.6423533194594913,0.9995258978309826,0.993006993006993,0.8938583731651306,0.8769230769230769,0.7794871794871795,0.6256981492042542,0.6264853920404373,1.9814894750522694
agfv_h128_align100_contrast020,40,0.6834722691112094,0.9995258978309826,0.993006993006993,0.896318793296814,0.8769230769230769,0.8179487179487179,0.6239627003669739,0.6246282552528785,2.0246668061856425
agfv_h128_align100_contrast020,41,0.6343987451659309,0.9995258978309826,0.993006993006993,0.888899564743042,0.882051282051282,0.7794871794871795,0.6251364946365356,0.6260224439968937,1.9870597888614916
agfv_h128_align100_contrast020,42,0.6327512231138017,0.9995258978309826,0.993006993006993,0.8873717188835144,0.8923076923076924,0.7794871794871795,0.6231982111930847,0.6241555194092808,1.9976988264758766
agfv_h128_align100_contrast020,43,0.6735921767022874,0.9994073722887282,0.993006993006993,0.8916405439376831,0.8897435897435898,0.7794871794871795,0.6212730407714844,0.6220904446699567,1.9935987946737646
agfv_h128_align100_contrast020,44,0.6446219616466098,0.999644423373237,0.993006993006993,0.8842834830284119,0.8948717948717948,0.7794871794871795,0.6198111176490784,0.6209004568406711,1.9986107125643922
agfv_h128_align100_contrast020,45,0.6786618232727051,0.9997629489154913,0.993006993006993,0.8910143971443176,0.8897435897435897,0.7794871794871795,0.6161140203475952,0.6168821417477288,1.9904451176755822
agfv_h128_align100_contrast020,46,0.6427756481700473,0.999644423373237,0.993006993006993,0.887455403804779,0.8846153846153846,0.7794871794871795,0.6132266521453857,0.6140619709118206,1.9828397594247889
agfv_h128_align100_contrast020,47,0.6333172255092197,0.999644423373237,0.993006993006993,0.8877500295639038,0.8999999999999999,0.7794871794871795,0.6134569644927979,0.6142522993942243,2.000666256139043
agfv_h128_align100_contrast020,48,0.6345747146341536,0.999644423373237,0.993006993006993,0.8846716284751892,0.905128205128205,0.7794871794871795,0.6164072155952454,0.6174230296353818,2.0083558906118184
agfv_h128_align100_contrast020,49,0.6559953490893046,0.9995258978309826,0.993006993006993,0.8930978178977966,0.9102564102564104,0.7794871794871795,0.6171208024024963,0.6175917948684194,2.014644775267522
agfv_h128_align100_contrast020,50,0.6690887676344978,0.999644423373237,0.993006993006993,0.8878411054611206,0.9128205128205129,0.7794871794871795,0.6204845905303955,0.6210327141112314,2.0196017003731326
agfv_h128_align100_contrast020,51,0.6330090363820394,0.999644423373237,0.993006993006993,0.8890434503555298,0.9076923076923078,0.7794871794871795,0.6161511540412903,0.6164124221178201,2.011075517031803
agfv_h128_align100_contrast020,52,0.645673480298784,0.9995258978309826,0.993006993006993,0.8916775584220886,0.9076923076923078,0.8179487179487179,0.6065102219581604,0.6064290556654626,2.0495052624071097
agfv_h128_align100_contrast020,53,0.6332189970546298,0.999644423373237,0.993006993006993,0.8909335136413574,0.8923076923076924,0.8179487179487179,0.6065319180488586,0.6065357494537452,2.0318166933076416
agfv_h128_align100_contrast020,54,0.6662418047587076,0.999644423373237,0.993006993006993,0.8894091248512268,0.8948717948717949,0.7794871794871795,0.6092082858085632,0.6094184362898301,1.9921610945890507
agfv_h128_align100_contrast020,55,0.6319065855609046,0.999644423373237,0.993006993006993,0.8802486658096313,0.8897435897435898,0.7794871794871795,0.6096338033676147,0.6101520091749492,1.9865497747596528
agfv_h128_align100_contrast020,56,0.6366464661227332,0.999644423373237,0.993006993006993,0.8834511041641235,0.8948717948717949,0.7794871794871795,0.6085879802703857,0.6087747623931165,1.9917865744302907
agfv_h128_align100_contrast020,57,0.6421219309171041,0.999644423373237,0.993006993006993,0.8861640095710754,0.9,0.7794871794871795,0.6074867844581604,0.6075416457734781,1.99701010075965
agfv_h128_align100_contrast020,58,0.6290392577648163,0.9996444233732369,0.993006993006993,0.8857398629188538,0.9025641025641027,0.7794871794871795,0.6067189574241638,0.6067440721257206,1.9994951478265943
agfv_h128_align100_contrast020,59,0.6376759310563406,0.999644423373237,0.993006993006993,0.8841874599456787,0.9025641025641027,0.7794871794871795,0.6062533259391785,0.6062085024550349,1.9992087751170329
agfv_h128_align100_contrast020,60,0.634089019563463,0.999644423373237,0.993006993006993,0.8816162943840027,0.9076923076923078,0.7794871794871795,0.607833206653595,0.6080057440293036,2.006075875529104
agfv_h128_align100_contrast020,61,0.6465977761480544,0.999644423373237,0.993006993006993,0.8840948343276978,0.9128205128205129,0.7794871794871795,0.6097120046615601,0.6098495841136808,2.01309709443896
agfv_h128_align100_contrast020,62,0.6372641656133864,0.999644423373237,0.993006993006993,0.8793668746948242,0.9128205128205129,0.7794871794871795,0.6087751984596252,0.6089831448455237,2.012542047411177
agfv_h128_align100_contrast020,63,0.6290433704853058,0.999644423373237,0.993006993006993,0.8843470811843872,0.9128205128205129,0.7794871794871795,0.6062501072883606,0.6060528776862504,2.0109864751096174
agfv_h128_align100_contrast020,64,0.6237764027383592,0.9996444233732369,0.993006993006993,0.8822676539421082,0.9128205128205129,0.7794871794871795,0.6065012216567993,0.60637338099624,2.0111440826248357
agfv_h128_align100_contrast020,65,0.6122317877080705,0.999644423373237,0.993006993006993,0.8802688121795654,0.9102564102564104,0.7794871794871795,0.6049883961677551,0.6049594754177985,2.0072975613737514
agfv_h128_align100_contrast020,66,0.6146435572041405,0.999644423373237,0.993006993006993,0.8842525482177734,0.9025641025641027,0.7794871794871795,0.6042198538780212,0.6041144929190879,1.9979826381328596
agfv_h128_align100_contrast020,67,0.6304216749138303,0.999644423373237,0.993006993006993,0.8850931525230408,0.8974358974358976,0.7794871794871795,0.6029729843139648,0.6029520454307218,1.991345522704559
agfv_h128_align100_contrast020,68,0.6257510549492307,0.999644423373237,0.9965034965034965,0.8790348172187805,0.9025641025641027,0.7794871794871795,0.601958692073822,0.6023492052520246,1.9961510529395783
agfv_h128_align100_contrast020,69,0.6527553730540805,0.999644423373237,0.993006993006993,0.8832675218582153,0.9000000000000001,0.7794871794871795,0.597593367099762,0.5978618385257652,1.9910954113556798
agfv_h128_align100_contrast020,70,0.6310581631130643,0.999644423373237,0.9965034965034965,0.8781297206878662,0.9025641025641027,0.7794871794871795,0.5975774526596069,0.5983726150603264,1.9935627742133009
agfv_h128_align100_contrast020,71,0.6144653393162621,0.999644423373237,0.9965034965034965,0.8737282156944275,0.8948717948717948,0.7794871794871795,0.5963605642318726,0.5973504458877004,1.9840059592360164
agfv_h128_align100_contrast020,72,0.6204361783133613,0.999644423373237,0.9965034965034965,0.8776727318763733,0.9000000000000001,0.7794871794871795,0.5956893563270569,0.596305263984591,1.989463272990734
agfv_h128_align100_contrast020,73,0.6234023372332255,0.999644423373237,0.993006993006993,0.8794335722923279,0.9025641025641027,0.7794871794871795,0.5946049094200134,0.5947881167626232,1.992242528288209
agfv_h128_align100_contrast020,74,0.6543510225084093,0.999644423373237,0.993006993006993,0.8782441020011902,0.8897435897435898,0.8179487179487179,0.5912726521492004,0.591153596272816,2.019700127091001
agfv_h128_align100_contrast020,75,0.6209552751647102,0.999644423373237,0.9965034965034965,0.8700838088989258,0.9051282051282052,0.7794871794871795,0.5934573411941528,0.5938489053065621,1.993999065453915
agfv_h128_align100_contrast020,76,0.6268324255943298,0.9996444233732369,0.9965034965034965,0.8757764101028442,0.9051282051282052,0.7794871794871795,0.5911179780960083,0.591247542460873,1.9925692476202739
agfv_h128_align100_contrast020,77,0.6163704097270966,0.999644423373237,0.9965034965034965,0.8721275925636292,0.9076923076923078,0.7794871794871795,0.5917530655860901,0.5920368093365935,1.9959144360016048
agfv_h128_align100_contrast020,78,0.6370499200291104,0.999644423373237,0.993006993006993,0.8745278716087341,0.9025641025641027,0.7794871794871795,0.594211757183075,0.5943475308601118,1.992001893579489
agfv_h128_align100_contrast020,79,0.6150564981831445,0.999644423373237,0.993006993006993,0.8738196492195129,0.9000000000000001,0.7794871794871795,0.5948148965835571,0.5949431615864903,1.9894143084036497
agfv_h128_align100_contrast020,80,0.613308717807134,0.999644423373237,0.993006993006993,0.8728668689727783,0.9000000000000001,0.7794871794871795,0.5963361263275146,0.5965028414620404,1.9903308912631834
agfv_h128_align100_contrast020,81,0.6136815018124051,0.999644423373237,0.9965034965034965,0.8714956641197205,0.8999999999999999,0.7794871794871795,0.5966145992279053,0.5966893781661583,1.9899643058593146
agfv_h128_align100_contrast020,82,0.6070217854446835,0.999644423373237,0.9965034965034965,0.8701425790786743,0.8999999999999999,0.7794871794871795,0.5965807437896729,0.5967298305055275,1.9899514233741356
agfv_h128_align100_contrast020,83,0.6081182989809248,0.999644423373237,0.9965034965034965,0.871564507484436,0.8974358974358974,0.7794871794871795,0.5953928232192993,0.5955819933253189,1.9862939614222097
